TAZ_NODE,TAZ_SEQ,COUNTY,county_name,COUNTYFP10,TRACTCE10,PUMA10,PUMA20,DistID,DistName,TAZ_X,TAZ_Y
100214,830,2,San Mateo,081,601604,08101,08101,5,Daly City & San Bruno,-122.47069468057337,37.67076360574998
100215,831,2,San Mateo,081,601601,08101,08101,5,Daly City & San Bruno,-122.45535774488754,37.67513821837804
100216,832,2,San Mateo,081,601300,08101,08101,5,Daly City & San Bruno,-122.46194389178109,37.68855633871149
100217,833,2,San Mateo,081,600500,08101,08101,5,Daly City & San Bruno,-122.45654740079796,37.69933377608919
100218,834,2,San Mateo,081,600600,08101,08101,5,Daly City & San Bruno,-122.46787796251472,37.697756476684205
100219,835,2,San Mateo,081,600700,08101,08101,5,Daly City & San Bruno,-122.46421229777282,37.70677304308877
100223,836,2,San Mateo,081,600300,08102,08102,5,Daly City & San Bruno,-122.43367161500554,37.70058951626483
100224,837,2,San Mateo,081,600200,08102,08102,5,Daly City & San Bruno,-122.41572268926289,37.70444294459016
100225,838,2,San Mateo,081,600100,08102,08102,5,Daly City & San Bruno,-122.42536784663615,37.68521764798203
100226,839,2,San Mateo,081,602000,08102,08102,5,Daly City & San Bruno,-122.41854343395046,37.66344664150185
100227,840,2,San Mateo,081,602100,08102,08102,5,Daly City & San Bruno,-122.40641984615124,37.661802769990096
100228,841,2,San Mateo,081,602200,08102,08102,5,Daly City & San Bruno,-122.4115193488226,37.65511077144843
100229,842,2,San Mateo,081,602300,08102,08102,5,Daly City & San Bruno,-122.41242480709606,37.64517114870709
100230,843,2,San Mateo,081,602400,08102,08102,5,Daly City & San Bruno,-122.43687430002244,37.6459733581307
100231,844,2,San Mateo,081,601800,08102,08102,5,Daly City & San Bruno,-122.44587540861588,37.65247437604807
100232,845,2,San Mateo,081,601901,08102,08102,5,Daly City & San Bruno,-122.4315302028745,37.66450443016012
100233,846,2,San Mateo,081,601901,08102,08102,5,Daly City & San Bruno,-122.43760146457126,37.667629935435535
100234,847,2,San Mateo,081,601902,08102,08102,5,Daly City & San Bruno,-122.43873812791404,37.66384954334977
100235,848,2,San Mateo,081,601700,08102,08102,5,Daly City & San Bruno,-122.45513126019192,37.66312560346393
100236,849,2,San Mateo,081,601603,08101,08101,5,Daly City & San Bruno,-122.46083378188803,37.655438852072656
100239,850,2,San Mateo,081,602700,08101,08101,5,Daly City & San Bruno,-122.47524117295798,37.648605238920844
100240,851,2,San Mateo,081,602800,08101,08101,5,Daly City & San Bruno,-122.48255777762175,37.65930766111977
100241,852,2,San Mateo,081,602900,08101,08101,5,Daly City & San Bruno,-122.48668468597573,37.649749799591746
100242,853,2,San Mateo,081,603000,08101,08101,5,Daly City & San Bruno,-122.48212633289077,37.63608778574255
100243,854,2,San Mateo,081,603100,08101,08101,5,Daly City & San Bruno,-122.48110616244422,37.61504798674955
100244,855,2,San Mateo,081,603200,08101,08101,5,Daly City & San Bruno,-122.50251925001088,37.584869179875724
100245,856,2,San Mateo,081,603300,08101,08101,5,Daly City & San Bruno,-122.48445823234901,37.57665997495623
100246,857,2,San Mateo,081,603400,08101,08101,5,Daly City & San Bruno,-122.4626343731573,37.594671304076286
100247,858,2,San Mateo,081,614000,08102,08102,5,Daly City & San Bruno,-122.46055073482472,37.62398755681475
100248,859,2,San Mateo,081,614000,08102,08102,5,Daly City & San Bruno,-122.46666311457801,37.63199658721733
100249,860,2,San Mateo,081,602600,08102,08102,5,Daly City & San Bruno,-122.4610531323664,37.64622007971252
100250,861,2,San Mateo,081,602500,08102,08102,5,Daly City & San Bruno,-122.45041445373006,37.63981546829018
100251,862,2,San Mateo,081,603700,08102,08102,5,Daly City & San Bruno,-122.44403616741842,37.63001693521483
100252,863,2,San Mateo,081,603802,08102,08102,5,Daly City & San Bruno,-122.43201443386073,37.61420749932251
100253,864,2,San Mateo,081,604102,08102,08102,5,Daly City & San Bruno,-122.4186808696848,37.63738316944277
100254,865,2,San Mateo,081,604000,08102,08102,5,Daly City & San Bruno,-122.42068776884798,37.623421566034665
100255,866,2,San Mateo,081,603900,08102,08102,5,Daly City & San Bruno,-122.41552663090283,37.6125552927211
100256,867,2,San Mateo,081,604101,08102,08102,5,Daly City & San Bruno,-122.40424491682876,37.61532427935294
100257,868,2,San Mateo,081,604200,08102,08102,5,Daly City & San Bruno,-122.40479181202147,37.6252924082789
100258,869,2,San Mateo,081,984300,08102,08102,5,Daly City & San Bruno,-122.37863739347495,37.625761185910534
100259,870,2,San Mateo,081,604400,08103,08103,5,Daly City & San Bruno,-122.38851899887217,37.60498408359549
100260,871,2,San Mateo,081,604500,08103,08103,5,Daly City & San Bruno,-122.41003649223687,37.60618375418371
100261,872,2,San Mateo,081,604600,08103,08103,5,Daly City & San Bruno,-122.41817168316003,37.600241274871266
100262,873,2,San Mateo,081,604700,08103,08103,5,Daly City & San Bruno,-122.40667090163245,37.593684498018796
100263,874,2,San Mateo,081,604800,08103,08103,5,Daly City & San Bruno,-122.39779701504533,37.59953540166885
100264,875,2,San Mateo,081,604900,08103,08103,5,Daly City & San Bruno,-122.40067155678383,37.58785984940813
100265,876,2,San Mateo,081,605000,08103,08103,5,Daly City & San Bruno,-122.39003982891987,37.583076768916285
100266,877,2,San Mateo,081,605200,08103,08103,5,Daly City & San Bruno,-122.3766397209552,37.58342148695859
100267,878,2,San Mateo,081,605100,08103,08103,5,Daly City & San Bruno,-122.369091051526,37.598015136384284
100268,879,2,San Mateo,081,605400,08103,08103,6,San Mateo & Burlingame,-122.34697243260575,37.58969281783506
100269,880,2,San Mateo,081,605300,08103,08103,6,San Mateo & Burlingame,-122.36600226445901,37.581354095367374
100270,881,2,San Mateo,081,605500,08103,08103,6,San Mateo & Burlingame,-122.34962968559249,37.579016157002286
100271,882,2,San Mateo,081,605600,08103,08103,6,San Mateo & Burlingame,-122.37605799327741,37.56724663678632
100272,883,2,San Mateo,081,605800,08103,08103,6,San Mateo & Burlingame,-122.34517671493735,37.56801885654609
100273,884,2,San Mateo,081,605700,08103,08103,6,San Mateo & Burlingame,-122.35771690647726,37.542627407616195
100274,885,2,San Mateo,081,606500,08103,08103,6,San Mateo & Burlingame,-122.33090440441335,37.55336724293441
100275,886,2,San Mateo,081,606400,08103,08103,6,San Mateo & Burlingame,-122.3251016039719,37.558830464135056
100276,887,2,San Mateo,081,606300,08103,08103,6,San Mateo & Burlingame,-122.323012078959,37.5650615149161
100277,888,2,San Mateo,081,605900,08103,08103,6,San Mateo & Burlingame,-122.33664025501176,37.57385128487627
100278,889,2,San Mateo,081,606000,08103,08103,6,San Mateo & Burlingame,-122.32980608699185,37.58103053071308
100279,890,2,San Mateo,081,606200,08103,08103,6,San Mateo & Burlingame,-122.32417561837784,37.57543458635212
100280,891,2,San Mateo,081,606100,08103,08103,6,San Mateo & Burlingame,-122.31409357149683,37.58349869510262
100281,892,2,San Mateo,081,607701,08103,08103,6,San Mateo & Burlingame,-122.3033967791776,37.57114361546239
100282,893,2,San Mateo,081,607702,08104,08104,6,San Mateo & Burlingame,-122.30268895721075,37.564931592495704
100283,894,2,San Mateo,081,607800,08104,08104,6,San Mateo & Burlingame,-122.29498360119561,37.560941508552375
100284,895,2,San Mateo,081,607900,08104,08104,6,San Mateo & Burlingame,-122.28580129791277,37.5606161378462
100285,896,2,San Mateo,081,608004,08104,08104,6,San Mateo & Burlingame,-122.27702407562671,37.548929703214434
100286,897,2,San Mateo,081,608200,08104,08104,6,San Mateo & Burlingame,-122.25902795102307,37.56765911895224
100287,898,2,San Mateo,081,608100,08104,08104,6,San Mateo & Burlingame,-122.2622326718423,37.561100845428214
100288,899,2,San Mateo,081,608300,08104,08104,6,San Mateo & Burlingame,-122.25094760043609,37.55722872104955
100289,900,2,San Mateo,081,608001,08104,08104,6,San Mateo & Burlingame,-122.25830355707866,37.551323543483875
100290,901,2,San Mateo,081,608002,08104,08104,6,San Mateo & Burlingame,-122.26266701389578,37.548032137801435
100292,902,2,San Mateo,081,608002,08104,08104,6,San Mateo & Burlingame,-122.26680262265727,37.54826503802629
100293,903,2,San Mateo,081,608004,08104,08104,6,San Mateo & Burlingame,-122.27196191656871,37.553721783924004
100294,904,2,San Mateo,081,608023,08104,08104,6,San Mateo & Burlingame,-122.25854258317767,37.54632074459401
100295,905,2,San Mateo,081,608023,08104,08104,6,San Mateo & Burlingame,-122.2721050687037,37.540848908517596
100296,906,2,San Mateo,081,608013,08104,08104,6,San Mateo & Burlingame,-122.26290637010888,37.53993409198135
100297,907,2,San Mateo,081,608400,08104,08104,6,San Mateo & Burlingame,-122.28215327409444,37.5420911941435
100298,908,2,San Mateo,081,608600,08105,08105,6,San Mateo & Burlingame,-122.27621797091805,37.52558082848133
100299,909,2,San Mateo,081,608502,08104,08104,6,San Mateo & Burlingame,-122.2825718094036,37.531739839605216
100300,910,2,San Mateo,081,608501,08104,08104,6,San Mateo & Burlingame,-122.28887908589643,37.53738899683534
100301,911,2,San Mateo,081,607500,08104,08104,6,San Mateo & Burlingame,-122.29903676471517,37.54910668240651
100302,912,2,San Mateo,081,607600,08104,08104,6,San Mateo & Burlingame,-122.3040700420949,37.555588458409744
100303,913,2,San Mateo,081,606600,08104,08104,6,San Mateo & Burlingame,-122.3153148753979,37.55459584697485
100304,914,2,San Mateo,081,607400,08104,08104,6,San Mateo & Burlingame,-122.31468849074591,37.54643330934729
100305,915,2,San Mateo,081,606700,08104,08104,6,San Mateo & Burlingame,-122.3234955770099,37.540507238451426
100306,916,2,San Mateo,081,607300,08104,08104,6,San Mateo & Burlingame,-122.31543527829346,37.5328441323819
100307,917,2,San Mateo,081,607200,08104,08104,6,San Mateo & Burlingame,-122.29609270008508,37.53158875450296
100308,918,2,San Mateo,081,607100,08104,08104,6,San Mateo & Burlingame,-122.30800286315339,37.526101535070026
100309,919,2,San Mateo,081,608700,08105,08105,6,San Mateo & Burlingame,-122.29370732002289,37.519360867727386
100310,920,2,San Mateo,081,609000,08105,08105,6,San Mateo & Burlingame,-122.28026914438556,37.513432962479285
100311,921,2,San Mateo,081,608900,08105,08105,6,San Mateo & Burlingame,-122.31849259523652,37.50315677898578
100312,922,2,San Mateo,081,608800,08105,08105,6,San Mateo & Burlingame,-122.30447372732795,37.51751248245248
100313,923,2,San Mateo,081,607000,08104,08104,6,San Mateo & Burlingame,-122.32324854319776,37.52463066925938
100314,924,2,San Mateo,081,606800,08104,08104,6,San Mateo & Burlingame,-122.33887451188491,37.527105116573026
100316,925,2,San Mateo,081,613600,08104,08104,6,San Mateo & Burlingame,-122.49591794735058,37.55323361787277
100317,926,2,San Mateo,081,613502,08104,08104,6,San Mateo & Burlingame,-122.46703723997311,37.524638985195836
100318,927,2,San Mateo,081,613501,08104,08104,6,San Mateo & Burlingame,-122.40896675074255,37.543709013873965
100319,928,2,San Mateo,081,613700,08104,08104,6,San Mateo & Burlingame,-122.3291180833724,37.478130283172014
100320,929,2,San Mateo,081,613800,08104,08104,7,Redwood City & Menlo Park,-122.26694975141422,37.24954527111548
100321,930,2,San Mateo,081,613200,08106,08106,7,Redwood City & Menlo Park,-122.21625672573053,37.35640720603453
100322,931,2,San Mateo,081,613400,08106,08106,7,Redwood City & Menlo Park,-122.27890770143877,37.417638526788224
100323,932,2,San Mateo,081,613300,08106,08106,7,Redwood City & Menlo Park,-122.24874571681184,37.43272376896969
100324,933,2,San Mateo,081,611100,08105,08105,7,Redwood City & Menlo Park,-122.25832935236456,37.45682663262615
100325,934,2,San Mateo,081,609700,08106,08106,7,Redwood City & Menlo Park,-122.27445958812523,37.465371165887596
100326,935,2,San Mateo,081,609800,08105,08105,7,Redwood City & Menlo Park,-122.25304122642609,37.472202753887274
100327,936,2,San Mateo,081,609603,08105,08105,7,Redwood City & Menlo Park,-122.29197726312356,37.48142546104329
100328,937,2,San Mateo,081,609602,08105,08105,7,Redwood City & Menlo Park,-122.27620206978862,37.48890984961456
100329,938,2,San Mateo,081,609601,08105,08105,7,Redwood City & Menlo Park,-122.28321300395275,37.495309728508886
100330,939,2,San Mateo,081,609500,08105,08105,7,Redwood City & Menlo Park,-122.27689507968411,37.50693506416994
100331,940,2,San Mateo,081,609400,08105,08105,7,Redwood City & Menlo Park,-122.26310607516383,37.494610552243124
100332,941,2,San Mateo,081,609100,08105,08105,7,Redwood City & Menlo Park,-122.25478989930966,37.50324246586607
100333,942,2,San Mateo,081,609201,08105,08105,7,Redwood City & Menlo Park,-122.25774877476944,37.500395024911256
100334,943,2,San Mateo,081,609202,08105,08105,7,Redwood City & Menlo Park,-122.2629786307947,37.50516613496117
100335,944,2,San Mateo,081,609100,08105,08105,7,Redwood City & Menlo Park,-122.26406407709405,37.517565190856736
100336,945,2,San Mateo,081,610304,08105,08105,7,Redwood City & Menlo Park,-122.25012646771465,37.53238946876606
100337,946,2,San Mateo,081,610303,08105,08105,7,Redwood City & Menlo Park,-122.23924047636022,37.54220765401608
100338,947,2,San Mateo,081,610302,08105,08105,7,Redwood City & Menlo Park,-122.21797405395606,37.53108397235586
100340,948,2,San Mateo,081,610202,08105,08105,7,Redwood City & Menlo Park,-122.22838204292377,37.490639199483276
100341,949,2,San Mateo,081,610100,08105,08105,7,Redwood City & Menlo Park,-122.23870852517145,37.493236163013506
100346,950,2,San Mateo,081,609300,08105,08105,7,Redwood City & Menlo Park,-122.25192022643816,37.490180492452744
100347,951,2,San Mateo,081,609900,08105,08105,7,Redwood City & Menlo Park,-122.25135095905604,37.48600100420791
100348,952,2,San Mateo,081,610000,08105,08105,7,Redwood City & Menlo Park,-122.24536831868225,37.49161532452335
100349,953,2,San Mateo,081,609900,08105,08105,7,Redwood City & Menlo Park,-122.24742310462956,37.479121578880964
100350,954,2,San Mateo,081,611000,08105,08105,7,Redwood City & Menlo Park,-122.23361501704676,37.46632894635481
100351,955,2,San Mateo,081,611200,08105,08105,7,Redwood City & Menlo Park,-122.23459835004329,37.45649208605891
100352,956,2,San Mateo,081,611300,08106,08106,7,Redwood City & Menlo Park,-122.22531557600176,37.45237666414588
100353,957,2,San Mateo,081,610700,08105,08105,7,Redwood City & Menlo Park,-122.21908409108427,37.46987266870297
100354,958,2,San Mateo,081,610800,08105,08105,7,Redwood City & Menlo Park,-122.22603158790646,37.4701177124961
100355,959,2,San Mateo,081,610900,08105,08105,7,Redwood City & Menlo Park,-122.23173740328703,37.4744619678439
100356,960,2,San Mateo,081,610203,08105,08105,7,Redwood City & Menlo Park,-122.22563369180673,37.47885716892655
100357,961,2,San Mateo,081,610601,08106,08106,7,Redwood City & Menlo Park,-122.2090718611331,37.47132527882124
100358,962,2,San Mateo,081,610602,08106,08106,7,Redwood City & Menlo Park,-122.19748099756993,37.47459235941224
100359,963,2,San Mateo,081,610500,08106,08106,7,Redwood City & Menlo Park,-122.20447465090292,37.479839259803484
100360,964,2,San Mateo,081,610400,08106,08106,7,Redwood City & Menlo Park,-122.1914801864687,37.48253739281312
100361,965,2,San Mateo,081,611700,08106,08106,7,Redwood City & Menlo Park,-122.15603630612891,37.4918127848371
100362,966,2,San Mateo,081,611800,08106,08106,7,Redwood City & Menlo Park,-122.13333842211503,37.48361664315283
100363,967,2,San Mateo,081,611900,08106,08106,7,Redwood City & Menlo Park,-122.12482322178474,37.46740465785499
100364,968,2,San Mateo,081,612000,08106,08106,7,Redwood City & Menlo Park,-122.14262053161653,37.46624479659253
100365,969,2,San Mateo,081,612100,08106,08106,7,Redwood City & Menlo Park,-122.14389645915993,37.4590951210216
100366,970,2,San Mateo,081,613900,08106,08106,7,Redwood City & Menlo Park,-122.15988179022662,37.458193031329316
100367,971,2,San Mateo,081,613900,08106,08106,7,Redwood City & Menlo Park,-122.16637976911373,37.46740952825435
100368,972,2,San Mateo,081,611600,08106,08106,7,Redwood City & Menlo Park,-122.17473792627916,37.47640941955017
100369,973,2,San Mateo,081,611500,08106,08106,7,Redwood City & Menlo Park,-122.18041578113102,37.46949532208282
100370,974,2,San Mateo,081,612500,08106,08106,7,Redwood City & Menlo Park,-122.17209394747142,37.453729030372045
100371,975,2,San Mateo,081,612600,08106,08106,7,Redwood City & Menlo Park,-122.18448566835653,37.44993915149292
100372,976,2,San Mateo,081,611400,08106,08106,7,Redwood City & Menlo Park,-122.20658005365348,37.443978559487284
100373,977,2,San Mateo,081,612700,08106,08106,7,Redwood City & Menlo Park,-122.18868688912556,37.44396426412818
100374,978,2,San Mateo,081,612800,08106,08106,7,Redwood City & Menlo Park,-122.19232951939296,37.43644268006885
100375,979,2,San Mateo,081,612900,08106,08106,7,Redwood City & Menlo Park,-122.20363192438597,37.43215864418395
100376,980,2,San Mateo,081,613000,08106,08106,7,Redwood City & Menlo Park,-122.1996678561926,37.417848618694244
100377,981,2,San Mateo,081,600401,08101,08101,5,Daly City & San Bruno,-122.44436228521613,37.70545226247455
100378,982,2,San Mateo,081,603801,08102,08102,5,Daly City & San Bruno,-122.42822967388011,37.620042633034345
100379,983,2,San Mateo,081,606900,08104,08104,6,San Mateo & Burlingame,-122.34573712262821,37.519992593112775
100380,984,2,San Mateo,081,600402,08101,08101,5,Daly City & San Bruno,-122.45291420276246,37.70512901516578
200001,985,3,Santa Clara,085,506702,08508,08508,10,Cupertino & Saratoga,-121.95951096422534,37.270729402679706
200002,986,3,Santa Clara,085,506502,08508,08508,10,Cupertino & Saratoga,-121.94614177294517,37.28594392544388
200003,987,3,Santa Clara,085,506503,08508,08508,10,Cupertino & Saratoga,-121.95523016962554,37.29059251696837
200004,988,3,Santa Clara,085,506502,08508,08508,10,Cupertino & Saratoga,-121.9478527590479,37.28222693200829
200005,989,3,Santa Clara,085,506606,08508,08508,10,Cupertino & Saratoga,-121.96877307443468,37.29020804776636
200006,990,3,Santa Clara,085,506702,08508,08508,10,Cupertino & Saratoga,-121.9595439274878,37.27636136699603
200007,991,3,Santa Clara,085,506703,08508,08508,10,Cupertino & Saratoga,-121.96726650621639,37.265613544385744
200008,992,3,Santa Clara,085,502603,08508,08508,11,Central San Jose,-121.92732866685245,37.28379610364094
200009,993,3,Santa Clara,085,506402,08508,08508,10,Cupertino & Saratoga,-121.9447668808563,37.29781475429742
200010,994,3,Santa Clara,085,502603,08508,08508,11,Central San Jose,-121.92715100806605,37.290550773188066
200011,995,3,Santa Clara,085,502604,08508,08508,11,Central San Jose,-121.9343509078433,37.29086798471309
200012,996,3,Santa Clara,085,506701,08508,08508,10,Cupertino & Saratoga,-121.97992919441603,37.26850736104822
200013,997,3,Santa Clara,085,506701,08508,08508,10,Cupertino & Saratoga,-121.97392527784775,37.274777129152646
200014,998,3,Santa Clara,085,506702,08508,08508,10,Cupertino & Saratoga,-121.96771249910066,37.27325493442133
200015,999,3,Santa Clara,085,502604,08508,08508,11,Central San Jose,-121.94061462647298,37.28002644921029
200016,1000,3,Santa Clara,085,506703,08508,08508,10,Cupertino & Saratoga,-121.96028285953528,37.266123195255005
200017,1001,3,Santa Clara,085,506503,08508,08508,10,Cupertino & Saratoga,-121.95298125436591,37.27794664108517
200018,1002,3,Santa Clara,085,507205,08507,08507,10,Cupertino & Saratoga,-121.98796069254746,37.265638986925346
200019,1003,3,Santa Clara,085,506502,08508,08508,10,Cupertino & Saratoga,-121.95224360362599,37.26569078056899
200020,1004,3,Santa Clara,085,506701,08508,08508,10,Cupertino & Saratoga,-121.98207263288552,37.27257282703415
200021,1005,3,Santa Clara,085,506502,08508,08508,10,Cupertino & Saratoga,-121.94789615575446,37.288846688111086
200022,1006,3,Santa Clara,085,506502,08508,08508,10,Cupertino & Saratoga,-121.94460247108697,37.292379070973126
200023,1007,3,Santa Clara,085,506502,08508,08508,10,Cupertino & Saratoga,-121.95331085792586,37.27083970854678
200024,1008,3,Santa Clara,085,502702,08511,08511,10,Cupertino & Saratoga,-121.94820641859602,37.26225081518482
200025,1009,3,Santa Clara,085,506502,08508,08508,10,Cupertino & Saratoga,-121.94271295527983,37.2812443657488
200026,1010,3,Santa Clara,085,506502,08508,08508,10,Cupertino & Saratoga,-121.94588324843572,37.279373468684646
200027,1011,3,Santa Clara,085,506503,08508,08508,10,Cupertino & Saratoga,-121.9554266167369,37.28588011755757
200028,1012,3,Santa Clara,085,506503,08508,08508,10,Cupertino & Saratoga,-121.95486597883644,37.282769658133226
200029,1013,3,Santa Clara,085,506603,08508,08508,10,Cupertino & Saratoga,-121.96856220845939,37.28524021152581
200030,1014,3,Santa Clara,085,502604,08508,08508,11,Central San Jose,-121.933764904653,37.28302690720015
200031,1015,3,Santa Clara,085,506603,08508,08508,10,Cupertino & Saratoga,-121.96965142522527,37.28091764163622
200032,1016,3,Santa Clara,085,506502,08508,08508,10,Cupertino & Saratoga,-121.94247806074816,37.28977848005242
200033,1017,3,Santa Clara,085,512603,08506,08506,14,Gilroy & Morgan Hill,-121.56186647784052,37.005120971915694
200034,1018,3,Santa Clara,085,506502,08508,08508,10,Cupertino & Saratoga,-121.93848261177456,37.28913904665912
200035,1019,3,Santa Clara,085,504504,08504,08518,12,Milipitas & East San Jose,-121.9092908587112,37.42860092521371
200036,1020,3,Santa Clara,085,512602,08506,08506,14,Gilroy & Morgan Hill,-121.54115177984892,37.03480370017699
200037,1021,3,Santa Clara,085,512602,08506,08506,14,Gilroy & Morgan Hill,-121.55293351841809,37.03746106627128
200038,1022,3,Santa Clara,085,512309,08506,08506,14,Gilroy & Morgan Hill,-121.60172913182225,37.123103815619764
200039,1023,3,Santa Clara,085,512602,08506,08506,14,Gilroy & Morgan Hill,-121.54884004327447,37.04465412251398
200040,1024,3,Santa Clara,085,512100,08506,08506,14,Gilroy & Morgan Hill,-121.72719781023187,37.17998610705189
200041,1025,3,Santa Clara,085,512100,08506,08506,14,Gilroy & Morgan Hill,-121.72099861248256,37.17147852103608
200042,1026,3,Santa Clara,085,504700,08501,08522,9,Mountain View & Sunnyvale,-122.05396878997888,37.40726931415324
200043,1027,3,Santa Clara,085,504700,08501,08522,9,Mountain View & Sunnyvale,-122.05898477193071,37.40971800440804
200044,1028,3,Santa Clara,085,504700,08501,08522,9,Mountain View & Sunnyvale,-122.06043541986979,37.415627488643906
200045,1029,3,Santa Clara,085,504601,08501,08522,9,Mountain View & Sunnyvale,-122.06626544783892,37.41192600860259
200046,1030,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.61209667561516,37.09127558445814
200047,1031,3,Santa Clara,085,512402,08506,08506,14,Gilroy & Morgan Hill,-121.60922947888601,37.09593876807086
200048,1032,3,Santa Clara,085,512309,08506,08506,14,Gilroy & Morgan Hill,-121.61436327809191,37.118547852927044
200049,1033,3,Santa Clara,085,512402,08506,08506,14,Gilroy & Morgan Hill,-121.62009624892188,37.106170809801036
200050,1034,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.61953707173755,37.086510962600315
200051,1035,3,Santa Clara,085,512402,08506,08506,14,Gilroy & Morgan Hill,-121.60964011953223,37.11023561210053
200052,1036,3,Santa Clara,085,512402,08506,08506,14,Gilroy & Morgan Hill,-121.60069022039661,37.098737078963296
200053,1037,3,Santa Clara,085,512402,08506,08506,14,Gilroy & Morgan Hill,-121.59826059548419,37.11395643326252
200054,1038,3,Santa Clara,085,512402,08506,08506,14,Gilroy & Morgan Hill,-121.5914117410567,37.101541594933096
200055,1039,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.6129107175766,37.08598717459848
200056,1040,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.60933911191093,37.08664539852602
200057,1041,3,Santa Clara,085,512602,08506,08506,14,Gilroy & Morgan Hill,-121.49512540837203,37.036468205317504
200058,1042,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.60727937425011,37.08404885492395
200059,1043,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.61051799834549,37.08185490889934
200060,1044,3,Santa Clara,085,512402,08506,08506,14,Gilroy & Morgan Hill,-121.59082452433482,37.08143443488332
200061,1045,3,Santa Clara,085,512402,08506,08506,14,Gilroy & Morgan Hill,-121.5820598288976,37.08453813486268
200062,1046,3,Santa Clara,085,512402,08506,08506,14,Gilroy & Morgan Hill,-121.57252457527777,37.08776310996223
200063,1047,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.55591484841617,37.07631569900295
200064,1048,3,Santa Clara,085,512402,08506,08506,14,Gilroy & Morgan Hill,-121.59961495053832,37.07809932853411
200065,1049,3,Santa Clara,085,512402,08506,08506,14,Gilroy & Morgan Hill,-121.61391575644484,37.07676119446425
200066,1050,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.60480870042686,37.063836446400565
200067,1051,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.63379849026222,37.06292508903879
200068,1052,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.59215884935598,37.063773911010436
200069,1053,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.58322251689857,37.06663207410649
200070,1054,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.56294835824636,37.07049287952857
200071,1055,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.5725900187789,37.06847740978117
200072,1056,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.57266515907234,37.05347884937874
200073,1057,3,Santa Clara,085,512401,08506,08506,14,Gilroy & Morgan Hill,-121.55753247857955,37.05618614209333
200074,1058,3,Santa Clara,085,512402,08506,08506,14,Gilroy & Morgan Hill,-121.54400929856111,37.077714128683624
200075,1059,3,Santa Clara,085,512602,08506,08506,14,Gilroy & Morgan Hill,-121.5109896287214,36.96822505413646
200076,1060,3,Santa Clara,085,512602,08506,08506,14,Gilroy & Morgan Hill,-121.5380949220689,36.94364646667993
200077,1061,3,Santa Clara,085,512602,08506,08506,14,Gilroy & Morgan Hill,-121.51368612420968,36.99213939008536
200078,1062,3,Santa Clara,085,511702,08501,08515,8,Palo Alto & Los Altos,-122.08994633048054,37.34750372148642
200079,1063,3,Santa Clara,085,511702,08501,08515,8,Palo Alto & Los Altos,-122.09739754406927,37.35215020244892
200080,1064,3,Santa Clara,085,511707,08501,08515,8,Palo Alto & Los Altos,-122.12844943873476,37.289829919724184
200081,1065,3,Santa Clara,085,511707,08501,08515,8,Palo Alto & Los Altos,-122.08031915060675,37.262122225731055
200082,1066,3,Santa Clara,085,513500,08506,08506,14,Gilroy & Morgan Hill,-121.61865468228442,37.41118698599952
200083,1067,3,Santa Clara,085,511800,08507,08507,10,Cupertino & Saratoga,-121.90676551592976,37.15541784260937
200084,1068,3,Santa Clara,085,511800,08507,08507,10,Cupertino & Saratoga,-122.01081029794412,37.184361335621325
200085,1069,3,Santa Clara,085,512100,08506,08506,14,Gilroy & Morgan Hill,-121.71750335289396,37.147867715849394
200086,1070,3,Santa Clara,085,508101,08507,08507,10,Cupertino & Saratoga,-122.01819375166194,37.33501391914833
200087,1071,3,Santa Clara,085,508102,08507,08507,10,Cupertino & Saratoga,-122.00951111293945,37.335091728399824
200088,1072,3,Santa Clara,085,508102,08507,08507,10,Cupertino & Saratoga,-122.0096897366649,37.33042507554365
200089,1073,3,Santa Clara,085,508003,08507,08507,10,Cupertino & Saratoga,-122.01010400816155,37.319622136660904
200090,1074,3,Santa Clara,085,508001,08507,08507,10,Cupertino & Saratoga,-122.02136135044267,37.31248279613634
200091,1075,3,Santa Clara,085,508101,08507,08507,10,Cupertino & Saratoga,-122.02778152013826,37.32469364137938
200092,1076,3,Santa Clara,085,508101,08507,08507,10,Cupertino & Saratoga,-122.02789999135808,37.33597639500398
200093,1077,3,Santa Clara,085,508101,08507,08507,10,Cupertino & Saratoga,-122.02783874158791,37.33037929771654
