MAZ,TAZ,COUNTY,county_name,COUNTYFP10,TRACTCE10,PUMA10
311579,300722,4,Alameda,001,441302,00109
311580,300180,4,Alameda,001,441503,00108
311583,300248,4,Alameda,001,442900,00109
311584,301125,4,Alameda,001,441700,00109
311585,300987,4,Alameda,001,441602,00109
311586,301126,4,Alameda,001,441503,00108
311588,300644,4,Alameda,001,444500,00108
311590,300605,4,Alameda,001,443321,00109
311595,300282,4,Alameda,001,400700,00102
311596,301085,4,Alameda,001,400700,00102
311597,300825,4,Alameda,001,400900,00102
311598,300960,4,Alameda,001,404200,00103
311603,300578,4,Alameda,001,404400,00103
311605,300376,4,Alameda,001,401100,00103
311606,300352,4,Alameda,001,427300,00105
311608,300352,4,Alameda,001,427300,00105
311610,300062,4,Alameda,001,428200,00105
311612,300482,4,Alameda,001,428302,00105
311619,300471,4,Alameda,001,427100,00105
311620,300107,4,Alameda,001,428301,00105
311622,300154,4,Alameda,001,428600,00105
311625,300773,4,Alameda,001,423500,00101
311627,300718,4,Alameda,001,423300,00101
311628,300169,4,Alameda,001,421400,00101
311630,300611,4,Alameda,001,420600,00101
311631,300042,4,Alameda,001,422000,00101
311633,300701,4,Alameda,001,422400,00101
311634,300169,4,Alameda,001,421400,00101
311635,300351,4,Alameda,001,423700,00101
311637,300937,4,Alameda,001,422200,00101
311638,300631,4,Alameda,001,420500,00101
311639,300611,4,Alameda,001,420600,00101
311643,301071,4,Alameda,001,422900,00101
311647,300607,4,Alameda,001,423300,00101
311648,300549,4,Alameda,001,442100,00109
311651,300551,4,Alameda,001,442302,00109
311652,300600,4,Alameda,001,442301,00109
311653,300558,4,Alameda,001,442200,00109
311654,300844,4,Alameda,001,442200,00109
311655,300313,4,Alameda,001,441921,00109
311656,300674,4,Alameda,001,440301,00108
311657,300373,4,Alameda,001,440301,00108
311658,300405,4,Alameda,001,441522,00108
311659,300405,4,Alameda,001,441522,00108
311660,300894,4,Alameda,001,441522,00108
311663,300755,4,Alameda,001,440331,00108
311665,300833,4,Alameda,001,442100,00109
311666,300844,4,Alameda,001,442200,00109
311667,300296,4,Alameda,001,443001,00109
311670,300338,4,Alameda,001,441700,00109
311671,300488,4,Alameda,001,444500,00108
311672,300601,4,Alameda,001,442601,00109
311673,300581,4,Alameda,001,441402,00109
311674,300843,4,Alameda,001,442400,00109
311676,300397,4,Alameda,001,443301,00109
311677,300726,4,Alameda,001,441200,00109
311678,300187,4,Alameda,001,443102,00109
311679,300639,4,Alameda,001,443322,00109
311683,300991,4,Alameda,001,435500,00106
311687,300259,4,Alameda,001,430300,00106
311690,300265,4,Alameda,001,436401,00107
311695,300539,4,Alameda,001,437400,00107
311698,300936,4,Alameda,001,437000,00107
311704,300203,4,Alameda,001,436401,00107
311705,300822,4,Alameda,001,433700,00106
311708,300925,4,Alameda,001,435102,00107
311710,300321,4,Alameda,001,433300,00105
311712,300917,4,Alameda,001,432100,00105
311713,300917,4,Alameda,001,432100,00105
311715,300210,4,Alameda,001,430102,00106
311717,300732,4,Alameda,001,450502,00110
311718,300731,4,Alameda,001,450502,00110
311720,300731,4,Alameda,001,450502,00110
311728,300689,4,Alameda,001,451505,00110
311736,300487,4,Alameda,001,450607,00110
311739,300430,4,Alameda,001,451101,00110
311741,300463,4,Alameda,001,451101,00110
311743,300403,4,Alameda,001,451501,00110
311745,300810,4,Alameda,001,450300,00110
311746,300681,4,Alameda,001,450200,00110
311747,300683,4,Alameda,001,450501,00110
311751,300444,4,Alameda,001,409900,00103
311753,300988,4,Alameda,001,409800,00103
311757,300958,4,Alameda,001,402700,00102
311764,300239,4,Alameda,001,402800,00102
311765,301058,4,Alameda,001,403100,00102
311766,300331,4,Alameda,001,402600,00102
311768,300989,4,Alameda,001,405600,00102
311769,300772,4,Alameda,001,405800,00102
311770,300051,4,Alameda,001,401700,00102
311772,300232,4,Alameda,001,401800,00102
311774,300092,4,Alameda,001,402200,00102
311775,300442,4,Alameda,001,402200,00102
311777,300092,4,Alameda,001,402200,00102
311779,300149,4,Alameda,001,410500,00102
311781,301068,4,Alameda,001,425104,00102
311782,300152,4,Alameda,001,425104,00102
311783,301068,4,Alameda,001,425104,00102
311784,300046,4,Alameda,001,425102,00102
311785,300954,4,Alameda,001,426100,00103
311786,301050,4,Alameda,001,404200,00103
311787,300379,4,Alameda,001,426100,00103
311788,300124,4,Alameda,001,404400,00103
311790,300289,4,Alameda,001,401600,00102
311796,300068,4,Alameda,001,428100,00105
311798,300468,4,Alameda,001,428700,00105
311799,300391,4,Alameda,001,428302,00105
311802,300129,4,Alameda,001,427100,00105
311803,300068,4,Alameda,001,428100,00105
311808,300206,4,Alameda,001,428700,00105
311809,300468,4,Alameda,001,428700,00105
311814,300588,4,Alameda,001,441522,00108
311816,300885,4,Alameda,001,441521,00108
311819,300554,4,Alameda,001,441601,00109
311821,300997,4,Alameda,001,441601,00109
311823,300554,4,Alameda,001,441601,00109
311824,300508,4,Alameda,001,441925,00109
311826,301057,4,Alameda,001,444302,00108
311827,300386,4,Alameda,001,444200,00108
311828,300646,4,Alameda,001,444601,00108
311830,300338,4,Alameda,001,441700,00109
311834,300454,4,Alameda,001,441800,00109
311835,300592,4,Alameda,001,442602,00109
311838,300313,4,Alameda,001,441921,00109
311843,300725,4,Alameda,001,442800,00109
311847,300245,4,Alameda,001,443002,00109
311849,300390,4,Alameda,001,436200,00106
311850,300390,4,Alameda,001,436200,00106
311851,300879,4,Alameda,001,435700,00106
311852,300982,4,Alameda,001,436100,00106
311853,300879,4,Alameda,001,435700,00106
311855,300982,4,Alameda,001,436100,00106
311856,301012,4,Alameda,001,435700,00106
311857,300453,4,Alameda,001,436900,00107
311858,300453,4,Alameda,001,436900,00107
311860,300269,4,Alameda,001,437101,00107
311864,300533,4,Alameda,001,437200,00107
311866,300269,4,Alameda,001,437101,00107
311870,300886,4,Alameda,001,438100,00107
311875,300319,4,Alameda,001,438204,00107
311876,300319,4,Alameda,001,438204,00107
311877,300269,4,Alameda,001,437101,00107
311881,300144,4,Alameda,001,432800,00105
311882,300826,4,Alameda,001,430200,00106
311883,301024,4,Alameda,001,451602,00110
311888,300401,4,Alameda,001,451601,00110
311889,300627,4,Alameda,001,451501,00110
311890,300627,4,Alameda,001,451501,00110
311896,300478,4,Alameda,001,450701,00110
311897,300478,4,Alameda,001,450701,00110
311899,300687,4,Alameda,001,451101,00110
311906,300687,4,Alameda,001,451101,00110
311907,300687,4,Alameda,001,451101,00110
311911,300784,4,Alameda,001,450752,00110
311913,300783,4,Alameda,001,450751,00110
311917,300682,4,Alameda,001,450200,00110
311922,300430,4,Alameda,001,451101,00110
311923,300181,4,Alameda,001,450601,00110
311927,300810,4,Alameda,001,450300,00110
311928,300380,4,Alameda,001,403900,00103
311930,300256,4,Alameda,001,403800,00103
311933,300619,4,Alameda,001,403800,00103
311936,300332,4,Alameda,001,403400,00102
311937,300855,4,Alameda,001,403300,00102
311938,300746,4,Alameda,001,403702,00102
311941,300943,4,Alameda,001,404200,00103
311943,300301,4,Alameda,001,404501,00103
311944,300341,4,Alameda,001,426100,00103
311947,300941,4,Alameda,001,405100,00103
311948,300161,4,Alameda,001,406601,00104
311949,300162,4,Alameda,001,406601,00104
311951,301037,4,Alameda,001,407000,00104
311953,301032,4,Alameda,001,407000,00104
311955,300118,4,Alameda,001,400500,00102
311956,300123,4,Alameda,001,400400,00102
311959,300742,4,Alameda,001,403600,00102
311960,300746,4,Alameda,001,403702,00102
311961,300747,4,Alameda,001,404102,00103
311963,300353,4,Alameda,001,426200,00103
311964,301011,4,Alameda,001,426200,00103
311966,300237,4,Alameda,001,407200,00104
311968,300237,4,Alameda,001,407200,00104
311970,301040,4,Alameda,001,407200,00104
311971,300190,4,Alameda,001,407400,00104
311972,300115,4,Alameda,001,400300,00103
311973,300111,4,Alameda,001,401300,00102
311975,301039,4,Alameda,001,408800,00104
311976,300061,4,Alameda,001,406000,00102
311977,300156,4,Alameda,001,405901,00102
311984,300748,4,Alameda,001,404102,00103
311985,300574,4,Alameda,001,404300,00103
311987,300069,4,Alameda,001,408200,00103
311990,300067,4,Alameda,001,427900,00105
311991,300469,4,Alameda,001,427200,00105
311992,300063,4,Alameda,001,427200,00105
311993,300522,4,Alameda,001,428400,00105
311995,300062,4,Alameda,001,428200,00105
311996,301046,4,Alameda,001,420300,00101
311999,301042,4,Alameda,001,420300,00101
312000,301042,4,Alameda,001,420300,00101
312001,300665,4,Alameda,001,420200,00101
312002,301042,4,Alameda,001,420300,00101
312003,300700,4,Alameda,001,422300,00101
312004,300846,4,Alameda,001,423000,00101
312005,300053,4,Alameda,001,423000,00101
312006,300333,4,Alameda,001,423601,00101
312008,300877,4,Alameda,001,423700,00101
312009,301080,4,Alameda,001,423901,00101
312010,300756,4,Alameda,001,422200,00101
312011,300003,4,Alameda,001,421700,00101
312012,300342,4,Alameda,001,422000,00101
312014,300701,4,Alameda,001,422400,00101
312015,300395,4,Alameda,001,422400,00101
312017,300642,4,Alameda,001,444302,00108
312019,300640,4,Alameda,001,444301,00108
312020,301057,4,Alameda,001,444302,00108
312021,300642,4,Alameda,001,444302,00108
312022,300644,4,Alameda,001,444500,00108
312024,300180,4,Alameda,001,441503,00108
312025,300777,4,Alameda,001,442900,00109
312032,300895,4,Alameda,001,440308,00108
312034,300895,4,Alameda,001,440308,00108
312035,300409,4,Alameda,001,441524,00108
312038,300408,4,Alameda,001,441523,00108
312039,300408,4,Alameda,001,441523,00108
312040,300186,4,Alameda,001,441923,00109
312041,300291,4,Alameda,001,442500,00109
312043,300645,4,Alameda,001,444601,00108
312044,300728,4,Alameda,001,444400,00108
312045,300586,4,Alameda,001,440304,00108
312047,300921,4,Alameda,001,444100,00108
312050,300838,4,Alameda,001,433000,00105
312051,300078,4,Alameda,001,432600,00105
312055,300892,4,Alameda,001,430500,00106
312056,300892,4,Alameda,001,430500,00106
312057,300892,4,Alameda,001,430500,00106
312058,300346,4,Alameda,001,433900,00106
312061,300369,4,Alameda,001,437701,00107
312066,300335,4,Alameda,001,438400,00107
312068,300872,4,Alameda,001,435900,00106
312069,300233,4,Alameda,001,435900,00106
312070,300933,4,Alameda,001,435900,00106
312075,300978,4,Alameda,001,433600,00105
312078,300317,4,Alameda,001,437702,00107
312084,300422,4,Alameda,001,435200,00106
312085,300262,4,Alameda,001,430200,00106
312087,300510,4,Alameda,001,438203,00107
312088,300267,4,Alameda,001,435300,00106
312089,300950,4,Alameda,001,433000,00105
312092,300210,4,Alameda,001,430102,00106
312097,300219,4,Alameda,001,435103,00107
312102,301009,4,Alameda,001,433800,00106
312103,300461,4,Alameda,001,450743,00110
312105,300478,4,Alameda,001,450701,00110
312108,301027,4,Alameda,001,450400,00110
312109,300260,4,Alameda,001,450602,00110
312111,300537,4,Alameda,001,450602,00110
312115,300392,4,Alameda,001,450400,00110
312116,300034,4,Alameda,001,450742,00110
312117,300516,4,Alameda,001,450742,00110
312120,300735,4,Alameda,001,450743,00110
312122,300735,4,Alameda,001,450743,00110
312124,300086,4,Alameda,001,451704,00110
312126,300463,4,Alameda,001,451101,00110
312129,300082,4,Alameda,001,451701,00110
312130,300039,4,Alameda,001,451703,00110
312131,300687,4,Alameda,001,451101,00110
312138,300040,4,Alameda,001,451703,00110
312139,301024,4,Alameda,001,451602,00110
312144,300685,4,Alameda,001,450746,00110
312145,300487,4,Alameda,001,450607,00110
312151,301027,4,Alameda,001,450400,00110
312160,300430,4,Alameda,001,451101,00110
312162,300690,4,Alameda,001,451506,00110
312165,300171,4,Alameda,001,404502,00103
312166,300171,4,Alameda,001,404502,00103
312167,300177,4,Alameda,001,401100,00103
312168,300767,4,Alameda,001,404600,00103
312170,300149,4,Alameda,001,410500,00102
312171,300845,4,Alameda,001,402500,00102
312172,300289,4,Alameda,001,401600,00102
312175,300013,4,Alameda,001,409300,00104
312178,300506,4,Alameda,001,983200,00102
312179,300506,4,Alameda,001,983200,00102
312181,300855,4,Alameda,001,403300,00102
312183,300855,4,Alameda,001,403300,00102
312185,300171,4,Alameda,001,404502,00103
312192,300861,4,Alameda,001,435500,00106
312193,300897,4,Alameda,001,430900,00106
312198,300259,4,Alameda,001,430300,00106
312199,300979,4,Alameda,001,433500,00105
312202,300350,4,Alameda,001,431200,00106
312203,301103,4,Alameda,001,431200,00106
312204,300182,4,Alameda,001,431200,00106
312205,301103,4,Alameda,001,431200,00106
312207,300902,4,Alameda,001,430800,00106
312209,300932,4,Alameda,001,432400,00105
312211,300348,4,Alameda,001,433400,00105
312212,300140,4,Alameda,001,433400,00105
312215,300151,4,Alameda,001,433104,00105
312219,300831,4,Alameda,001,436000,00106
312220,300269,4,Alameda,001,437101,00107
312221,300327,4,Alameda,001,435601,00106
312223,300217,4,Alameda,001,435103,00107
312229,300545,4,Alameda,001,437900,00107
312231,300635,4,Alameda,001,437900,00107
312232,300510,4,Alameda,001,438203,00107
312233,300217,4,Alameda,001,435103,00107
312237,300319,4,Alameda,001,438204,00107
312239,300076,4,Alameda,001,432200,00105
312240,300076,4,Alameda,001,432200,00105
312241,300076,4,Alameda,001,432200,00105
312245,300637,4,Alameda,001,438000,00107
312246,300637,4,Alameda,001,438000,00107
312247,300659,4,Alameda,001,432100,00105
312250,300916,4,Alameda,001,432200,00105
312251,300262,4,Alameda,001,430200,00106
312252,300637,4,Alameda,001,438000,00107
312255,300541,4,Alameda,001,432600,00105
312259,300120,4,Alameda,001,401200,00103
312260,300376,4,Alameda,001,401100,00103
312261,300175,4,Alameda,001,401200,00103
312263,300739,4,Alameda,001,403501,00102
312264,300748,4,Alameda,001,404102,00103
312266,300575,4,Alameda,001,406100,00102
312267,301096,4,Alameda,001,406100,00102
312268,301096,4,Alameda,001,406100,00102
312269,301016,4,Alameda,001,406100,00102
312273,301016,4,Alameda,001,406100,00102
312275,301084,4,Alameda,001,400700,00102
312276,300167,4,Alameda,001,400700,00102
312279,300206,4,Alameda,001,428700,00105
312280,300019,4,Alameda,001,427800,00105
312281,300816,4,Alameda,001,407300,00104
312282,300062,4,Alameda,001,428200,00105
312283,300953,4,Alameda,001,428200,00105
312284,300068,4,Alameda,001,428100,00105
312285,300062,4,Alameda,001,428200,00105
312287,300953,4,Alameda,001,428200,00105
312288,300953,4,Alameda,001,428200,00105
312291,300391,4,Alameda,001,428302,00105
312299,300468,4,Alameda,001,428700,00105
312302,300122,4,Alameda,001,423800,00101
312303,300532,4,Alameda,001,423601,00101
312304,300611,4,Alameda,001,420600,00101
312307,300243,4,Alameda,001,420600,00101
312308,300612,4,Alameda,001,424001,00101
312309,301069,4,Alameda,001,422900,00101
312312,300351,4,Alameda,001,423700,00101
312313,300703,4,Alameda,001,422200,00101
312314,300042,4,Alameda,001,422000,00101
312316,301066,4,Alameda,001,422000,00101
312318,300719,4,Alameda,001,423200,00101
312319,300765,4,Alameda,001,423901,00101
312321,300940,4,Alameda,001,424002,00101
312322,300911,4,Alameda,001,420100,00101
312323,300669,4,Alameda,001,421300,00101
312328,300603,4,Alameda,001,443104,00109
312329,301132,4,Alameda,001,443104,00109
312331,300595,4,Alameda,001,443104,00109
312332,300603,4,Alameda,001,443104,00109
312334,300595,4,Alameda,001,443104,00109
312335,300829,4,Alameda,001,441503,00108
312337,300581,4,Alameda,001,441402,00109
312338,300912,4,Alameda,001,441401,00109
312339,300373,4,Alameda,001,440301,00108
312340,300373,4,Alameda,001,440301,00108
312341,300180,4,Alameda,001,441503,00108
312342,300605,4,Alameda,001,443321,00109
312343,300455,4,Alameda,001,441924,00109
312345,300409,4,Alameda,001,441524,00108
312346,300633,4,Alameda,001,441100,00109
312349,300634,4,Alameda,001,443103,00109
312355,300705,4,Alameda,001,437800,00107
312356,300543,4,Alameda,001,437600,00107
312357,300543,4,Alameda,001,437600,00107
312360,300316,4,Alameda,001,437701,00107
312361,300382,4,Alameda,001,438201,00107
312362,300705,4,Alameda,001,437800,00107
312363,300980,4,Alameda,001,432200,00105
312364,300142,4,Alameda,001,432600,00105
312365,300281,4,Alameda,001,433200,00105
312367,300780,4,Alameda,001,430200,00106
312368,300183,4,Alameda,001,431200,00106
312371,300207,4,Alameda,001,430101,00106
312372,300220,4,Alameda,001,435104,00107
312374,300983,4,Alameda,001,435400,00107
312376,300541,4,Alameda,001,432600,00105
312377,300502,4,Alameda,001,437300,00107
312378,300907,4,Alameda,001,436601,00107
312380,300076,4,Alameda,001,432200,00105
312381,300882,4,Alameda,001,433700,00106
312387,301027,4,Alameda,001,450400,00110
312388,301113,4,Alameda,001,450501,00110
312389,300730,4,Alameda,001,450501,00110
312390,301027,4,Alameda,001,450400,00110
312391,301027,4,Alameda,001,450400,00110
312393,300181,4,Alameda,001,450601,00110
312399,300734,4,Alameda,001,450701,00110
312400,300690,4,Alameda,001,451506,00110
312401,300037,4,Alameda,001,451505,00110
312402,300735,4,Alameda,001,450743,00110
312406,301010,4,Alameda,001,450741,00110
312407,300034,4,Alameda,001,450742,00110
312409,300781,4,Alameda,001,450745,00110
312415,300487,4,Alameda,001,450607,00110
312421,300037,4,Alameda,001,451505,00110
312422,301014,4,Alameda,001,451401,00110
312432,300573,4,Alameda,001,405000,00103
312433,300999,4,Alameda,001,405700,00102
312434,300999,4,Alameda,001,405700,00102
312435,300999,4,Alameda,001,405700,00102
312436,300146,4,Alameda,001,405901,00102
312438,300146,4,Alameda,001,405901,00102
312439,300156,4,Alameda,001,405901,00102
312440,300014,4,Alameda,001,408300,00103
312441,300312,4,Alameda,001,408300,00103
312443,300254,4,Alameda,001,408400,00104
312444,300854,4,Alameda,001,409700,00104
312447,300866,4,Alameda,001,408900,00104
312448,300197,4,Alameda,001,409000,00105
312450,300853,4,Alameda,001,408500,00104
312451,300477,4,Alameda,001,403100,00102
312453,300506,4,Alameda,001,983200,00102
312454,300477,4,Alameda,001,403100,00102
312455,300028,4,Alameda,001,403000,00102
312456,300378,4,Alameda,001,403000,00102
312457,300473,4,Alameda,001,403300,00102
312463,300104,4,Alameda,001,425104,00102
312466,300049,4,Alameda,001,401700,00102
312469,300816,4,Alameda,001,407300,00104
312470,300751,4,Alameda,001,407300,00104
312471,300012,4,Alameda,001,409300,00104
312472,301059,4,Alameda,001,402900,00102
312477,300177,4,Alameda,001,401100,00103
312479,300282,4,Alameda,001,400700,00102
312484,300523,4,Alameda,001,427300,00105
312485,300519,4,Alameda,001,428000,00105
312486,300060,4,Alameda,001,427200,00105
312488,300283,4,Alameda,001,427300,00105
312489,300106,4,Alameda,001,427600,00105
312493,300472,4,Alameda,001,427800,00105
312495,300468,4,Alameda,001,428700,00105
312496,300471,4,Alameda,001,427100,00105
312499,300563,4,Alameda,001,427200,00105
312502,300283,4,Alameda,001,427300,00105
312503,300229,4,Alameda,001,427600,00105
312505,300977,4,Alameda,001,427900,00105
312506,300606,4,Alameda,001,444100,00108
312507,300606,4,Alameda,001,444100,00108
312509,300298,4,Alameda,001,444200,00108
312510,300642,4,Alameda,001,444302,00108
312511,300729,4,Alameda,001,444400,00108
312512,300728,4,Alameda,001,444400,00108
312513,300728,4,Alameda,001,444400,00108
312514,301021,4,Alameda,001,441601,00109
312517,301129,4,Alameda,001,441503,00108
312524,300692,4,Alameda,001,444602,00108
312527,300634,4,Alameda,001,443103,00109
312529,300779,4,Alameda,001,442200,00109
312530,300383,4,Alameda,001,443102,00109
312531,300187,4,Alameda,001,443102,00109
312532,300178,4,Alameda,001,440100,00108
312533,300581,4,Alameda,001,441402,00109
312534,300183,4,Alameda,001,431200,00106
312536,300978,4,Alameda,001,433600,00105
312538,300966,4,Alameda,001,433600,00105
312543,300230,4,Alameda,001,435900,00106
312544,300199,4,Alameda,001,433600,00105
312546,300950,4,Alameda,001,433000,00105
312547,300950,4,Alameda,001,433000,00105
312549,300280,4,Alameda,001,433103,00105
312550,300826,4,Alameda,001,430200,00106
312551,300274,4,Alameda,001,430300,00106
312553,300209,4,Alameda,001,430101,00106
312555,300422,4,Alameda,001,435200,00106
312557,300390,4,Alameda,001,436200,00106
312560,300964,4,Alameda,001,435700,00106
312563,300327,4,Alameda,001,435601,00106
312571,300490,4,Alameda,001,451503,00110
312572,301041,4,Alameda,001,451503,00110
312582,300687,4,Alameda,001,451101,00110
312590,300734,4,Alameda,001,450701,00110
312591,300478,4,Alameda,001,450701,00110
312592,300732,4,Alameda,001,450502,00110
312594,300430,4,Alameda,001,451101,00110
312595,300626,4,Alameda,001,451401,00110
312597,300580,4,Alameda,001,450604,00110
312598,300580,4,Alameda,001,450604,00110
312601,300737,4,Alameda,001,450744,00110
312604,300463,4,Alameda,001,451101,00110
312607,301001,4,Alameda,001,406100,00102
312610,301016,4,Alameda,001,406100,00102
312612,300816,4,Alameda,001,407300,00104
312615,301068,4,Alameda,001,425104,00102
312616,300152,4,Alameda,001,425104,00102
312618,300969,4,Alameda,001,405100,00103
312627,300800,4,Alameda,001,406800,00103
312628,300805,4,Alameda,001,407800,00103
312633,300440,4,Alameda,001,408000,00103
312639,300232,4,Alameda,001,401800,00102
312640,300232,4,Alameda,001,401800,00102
312641,300092,4,Alameda,001,402200,00102
312645,300128,4,Alameda,001,401400,00102
312647,301013,4,Alameda,001,426200,00103
312648,300691,4,Alameda,001,402800,00102
312649,301016,4,Alameda,001,406100,00102
312650,300072,4,Alameda,001,409300,00104
312655,300062,4,Alameda,001,428200,00105
312664,300630,4,Alameda,001,420200,00101
312666,300613,4,Alameda,001,420200,00101
312667,300614,4,Alameda,001,420100,00101
312668,300243,4,Alameda,001,420600,00101
312669,300050,4,Alameda,001,420500,00101
312671,300333,4,Alameda,001,423601,00101
312672,300532,4,Alameda,001,423601,00101
312674,300121,4,Alameda,001,423902,00101
312675,300121,4,Alameda,001,423902,00101
312676,300119,4,Alameda,001,423902,00101
312677,300718,4,Alameda,001,423300,00101
312679,301071,4,Alameda,001,422900,00101
312680,300718,4,Alameda,001,423300,00101
312681,300004,4,Alameda,001,422600,00101
312682,300631,4,Alameda,001,420500,00101
312683,300644,4,Alameda,001,444500,00108
312684,300179,4,Alameda,001,444500,00108
312686,300997,4,Alameda,001,441601,00109
312692,300962,4,Alameda,001,442900,00109
312693,300180,4,Alameda,001,441503,00108
312695,300322,4,Alameda,001,440308,00108
312696,300895,4,Alameda,001,440308,00108
312697,300514,4,Alameda,001,440336,00108
312698,300589,4,Alameda,001,440200,00108
312702,300645,4,Alameda,001,444601,00108
312705,301122,4,Alameda,001,444302,00108
312706,300373,4,Alameda,001,440301,00108
312707,301049,4,Alameda,001,441503,00108
312709,300559,4,Alameda,001,442200,00109
312711,300456,4,Alameda,001,441924,00109
312712,300663,4,Alameda,001,442400,00109
312715,300947,4,Alameda,001,432700,00105
312721,300964,4,Alameda,001,435700,00106
312729,300883,4,Alameda,001,438300,00107
312730,300870,4,Alameda,001,438300,00107
312731,300420,4,Alameda,001,438400,00107
312737,300930,4,Alameda,001,432400,00105
312738,300930,4,Alameda,001,432400,00105
312742,300930,4,Alameda,001,432400,00105
312745,300335,4,Alameda,001,438400,00107
312746,300886,4,Alameda,001,438100,00107
312748,300261,4,Alameda,001,430200,00106
312749,300832,4,Alameda,001,436100,00106
312751,300902,4,Alameda,001,430800,00106
312753,300861,4,Alameda,001,435500,00106
312754,300909,4,Alameda,001,436601,00107
312762,300544,4,Alameda,001,436500,00107
312763,300309,4,Alameda,001,435300,00106
312767,300848,4,Alameda,001,434000,00106
312768,300983,4,Alameda,001,435400,00107
312772,300785,4,Alameda,001,451101,00110
312773,300490,4,Alameda,001,451503,00110
312774,300638,4,Alameda,001,450605,00110
312775,300435,4,Alameda,001,450606,00110
312777,300647,4,Alameda,001,450602,00110
312778,300487,4,Alameda,001,450607,00110
312780,300735,4,Alameda,001,450743,00110
312782,300399,4,Alameda,001,450604,00110
312783,300736,4,Alameda,001,450744,00110
312786,300086,4,Alameda,001,451704,00110
312787,300788,4,Alameda,001,451404,00110
312788,300084,4,Alameda,001,451701,00110
312789,300084,4,Alameda,001,451701,00110
312790,300478,4,Alameda,001,450701,00110
312791,300687,4,Alameda,001,451101,00110
312800,300735,4,Alameda,001,450743,00110
312801,300824,4,Alameda,001,450400,00110
312802,300731,4,Alameda,001,450502,00110
312807,300038,4,Alameda,001,451506,00110
312808,300680,4,Alameda,001,450102,00110
312815,300489,4,Alameda,001,451602,00110
312816,300430,4,Alameda,001,451101,00110
312817,300440,4,Alameda,001,408000,00103
312818,300958,4,Alameda,001,402700,00102
312819,300152,4,Alameda,001,425104,00102
312822,300656,4,Alameda,001,406400,00102
312823,300237,4,Alameda,001,407200,00104
312824,300287,4,Alameda,001,401600,00102
312825,300289,4,Alameda,001,401600,00102
312826,300104,4,Alameda,001,425104,00102
312828,300768,4,Alameda,001,405000,00103
312830,300620,4,Alameda,001,405200,00102
312831,300622,4,Alameda,001,405500,00102
312833,300767,4,Alameda,001,404600,00103
312834,300440,4,Alameda,001,408000,00103
312835,300767,4,Alameda,001,404600,00103
312836,300199,4,Alameda,001,433600,00105
312837,300199,4,Alameda,001,433600,00105
312838,300233,4,Alameda,001,435900,00106
312839,300872,4,Alameda,001,435900,00106
312841,300145,4,Alameda,001,433300,00105
312844,300201,4,Alameda,001,432300,00105
312845,300541,4,Alameda,001,432600,00105
312846,300212,4,Alameda,001,432502,00105
312847,300277,4,Alameda,001,432501,00105
312848,300275,4,Alameda,001,432501,00105
312849,300930,4,Alameda,001,432400,00105
312850,300930,4,Alameda,001,432400,00105
312851,300930,4,Alameda,001,432400,00105
312852,300348,4,Alameda,001,433400,00105
312853,300137,4,Alameda,001,433400,00105
312854,300348,4,Alameda,001,433400,00105
312855,300077,4,Alameda,001,432300,00105
312859,300510,4,Alameda,001,438203,00107
312860,300913,4,Alameda,001,433800,00106
312861,300510,4,Alameda,001,438203,00107
312862,300510,4,Alameda,001,438203,00107
312865,300216,4,Alameda,001,433300,00105
312866,300849,4,Alameda,001,437200,00107
312868,300210,4,Alameda,001,430102,00106
312870,300886,4,Alameda,001,438100,00107
312872,300319,4,Alameda,001,438204,00107
312878,300274,4,Alameda,001,430300,00106
312879,300314,4,Alameda,001,430700,00106
312882,300314,4,Alameda,001,430700,00106
312883,300309,4,Alameda,001,435300,00106
312885,300897,4,Alameda,001,430900,00106
312887,300872,4,Alameda,001,435900,00106
312888,300922,4,Alameda,001,436500,00107
312889,300265,4,Alameda,001,436401,00107
312894,300202,4,Alameda,001,434000,00106
312898,300872,4,Alameda,001,435900,00106
312900,300371,4,Alameda,001,435601,00106
312903,300314,4,Alameda,001,430700,00106
312905,300368,4,Alameda,001,437102,00107
312906,300924,4,Alameda,001,436401,00107
312914,300367,4,Alameda,001,437101,00107
312917,300931,4,Alameda,001,432400,00105
312920,300231,4,Alameda,001,401800,00102
312922,300738,4,Alameda,001,403501,00102
312923,300693,4,Alameda,001,403501,00102
312925,300617,4,Alameda,001,404000,00103
312926,300617,4,Alameda,001,404000,00103
312927,300744,4,Alameda,001,403701,00102
312928,300742,4,Alameda,001,403600,00102
312929,300746,4,Alameda,001,403702,00102
312930,300095,4,Alameda,001,404101,00103
312932,301011,4,Alameda,001,426200,00103
312933,300353,4,Alameda,001,426200,00103
312934,300353,4,Alameda,001,426200,00103
312936,301016,4,Alameda,001,406100,00102
312939,300752,4,Alameda,001,427700,00105
312940,300283,4,Alameda,001,427300,00105
312944,300565,4,Alameda,001,427800,00105
312946,300565,4,Alameda,001,427800,00105
312948,300283,4,Alameda,001,427300,00105
312949,300283,4,Alameda,001,427300,00105
312950,300566,4,Alameda,001,427800,00105
312953,300019,4,Alameda,001,427800,00105
312954,300975,4,Alameda,001,428600,00105
312955,300523,4,Alameda,001,427300,00105
312958,300067,4,Alameda,001,427900,00105
312959,300067,4,Alameda,001,427900,00105
312962,300517,4,Alameda,001,427900,00105
312963,301074,4,Alameda,001,423500,00101
