"","Timestamp","Metric","Value"
"152",2025-05-19 08:40:41.783,"Available MBytes",1528209
"153",2025-05-19 08:40:41.783,"Pages/sec",0.0333507378605624
"154",2025-05-19 08:40:41.783,"Bytes Total/sec",887.930044799613
"155",2025-05-19 08:40:41.783,"Avg. Disk sec/Read",0
"156",2025-05-19 08:40:41.783,"Avg. Disk sec/Write",0.00065621171875
"157",2025-05-19 08:40:41.783,"Current Disk Queue Length",0
"158",2025-05-19 08:40:41.783,"% Processor Time",0.0544640935018381
"159",2025-05-19 08:40:41.783,"Context Switches/sec",6329.40308339111
"160",2025-05-19 08:40:41.783,"Processor Queue Length",0
"161",2025-05-19 08:41:11.801,"% Committed Bytes In Use",2.92041432180452
"162",2025-05-19 08:41:11.801,"Available MBytes",1528081
"163",2025-05-19 08:41:11.801,"Pages/sec",0.333159530669374
"164",2025-05-19 08:41:11.801,"Bytes Total/sec",1987.92960355109
"165",2025-05-19 08:41:11.801,"Avg. Disk sec/Read",0.0018666
"166",2025-05-19 08:41:11.801,"Avg. Disk sec/Write",0.00065316
"167",2025-05-19 08:41:11.801,"Current Disk Queue Length",0
"168",2025-05-19 08:41:11.801,"% Processor Time",0.05749125454515
"169",2025-05-19 08:41:11.801,"Context Switches/sec",5912.81540246084
"170",2025-05-19 08:41:11.801,"Processor Queue Length",0
"171",2025-05-19 08:41:41.789,"% Committed Bytes In Use",2.94482710374166
"172",2025-05-19 08:41:41.789,"Available MBytes",1527403
"173",2025-05-19 08:41:41.789,"Pages/sec",10.972333328214
"174",2025-05-19 08:41:41.789,"Bytes Total/sec",2117.76038401699
"175",2025-05-19 08:41:41.789,"Avg. Disk sec/Read",0.00164555
"176",2025-05-19 08:41:41.789,"Avg. Disk sec/Write",0.00158086038961039
"177",2025-05-19 08:41:41.789,"Current Disk Queue Length",0
"178",2025-05-19 08:41:41.789,"% Processor Time",0.4308087668349
"179",2025-05-19 08:41:41.789,"Context Switches/sec",7636.04363473516
"180",2025-05-19 08:41:41.789,"Processor Queue Length",0
"181",2025-05-19 08:42:11.807,"% Committed Bytes In Use",2.94962211115044
"182",2025-05-19 08:42:11.807,"Available MBytes",1526573
"183",2025-05-19 08:42:11.807,"Pages/sec",201.262399326322
"184",2025-05-19 08:42:11.807,"Bytes Total/sec",1058.85144436172
"185",2025-05-19 08:42:11.807,"Avg. Disk sec/Read",0.0063455
"186",2025-05-19 08:42:11.807,"Avg. Disk sec/Write",0.00374746178707224
"187",2025-05-19 08:42:11.807,"Current Disk Queue Length",0
"188",2025-05-19 08:42:11.807,"% Processor Time",0.238186945761554
"189",2025-05-19 08:42:11.807,"Context Switches/sec",6227.90686238483
"190",2025-05-19 08:42:11.807,"Processor Queue Length",0
"191",2025-05-19 08:42:41.794,"% Committed Bytes In Use",2.95343578396212
"192",2025-05-19 08:42:41.794,"Available MBytes",1526512
"193",2025-05-19 08:42:41.794,"Pages/sec",0.0333506635609773
"194",2025-05-19 08:42:41.794,"Bytes Total/sec",257.967382644159
"195",2025-05-19 08:42:41.794,"Avg. Disk sec/Read",0
"196",2025-05-19 08:42:41.794,"Avg. Disk sec/Write",0.0125952385964912
"197",2025-05-19 08:42:41.794,"Current Disk Queue Length",0
"198",2025-05-19 08:42:41.794,"% Processor Time",0.560765990343337
"199",2025-05-19 08:42:41.794,"Context Switches/sec",6191.48398876831
"200",2025-05-19 08:42:41.794,"Processor Queue Length",0
"201",2025-05-19 08:43:11.813,"% Committed Bytes In Use",2.95439639663193
"202",2025-05-19 08:43:11.813,"Available MBytes",1526939
"203",2025-05-19 08:43:11.813,"Pages/sec",0.43310884147123
"204",2025-05-19 08:43:11.813,"Bytes Total/sec",3414.26362944716
"205",2025-05-19 08:43:11.813,"Avg. Disk sec/Read",0.000622545454545455
"206",2025-05-19 08:43:11.813,"Avg. Disk sec/Write",0.0162190592592593
"207",2025-05-19 08:43:11.813,"Current Disk Queue Length",0
"208",2025-05-19 08:43:11.813,"% Processor Time",0.537453333964588
"209",2025-05-19 08:43:11.813,"Context Switches/sec",6076.25051732352
"210",2025-05-19 08:43:11.813,"Processor Queue Length",0
"211",2025-05-19 08:43:41.8,"% Committed Bytes In Use",3.06642497961093
"212",2025-05-19 08:43:41.8,"Available MBytes",1525743
"213",2025-05-19 08:43:41.8,"Pages/sec",0.833766925485263
"214",2025-05-19 08:43:41.8,"Bytes Total/sec",756.360004123211
"215",2025-05-19 08:43:41.8,"Avg. Disk sec/Read",0.0024483
"216",2025-05-19 08:43:41.8,"Avg. Disk sec/Write",0.0064457887755102
"217",2025-05-19 08:43:41.8,"Current Disk Queue Length",0
"218",2025-05-19 08:43:41.8,"% Processor Time",0.0731683733084521
"219",2025-05-19 08:43:41.8,"Context Switches/sec",6172.24314665932
"220",2025-05-19 08:43:41.8,"Processor Queue Length",0
"221",2025-05-19 08:44:11.819,"% Committed Bytes In Use",3.19217429570672
"222",2025-05-19 08:44:11.819,"Available MBytes",1523746
"223",2025-05-19 08:44:11.819,"Pages/sec",0.033316035092646
"224",2025-05-19 08:44:11.819,"Bytes Total/sec",985.055209584264
"225",2025-05-19 08:44:11.819,"Avg. Disk sec/Read",0
"226",2025-05-19 08:44:11.819,"Avg. Disk sec/Write",0.00078984375
"227",2025-05-19 08:44:11.819,"Current Disk Queue Length",0
"228",2025-05-19 08:44:11.819,"% Processor Time",0.171467852711638
"229",2025-05-19 08:44:11.819,"Context Switches/sec",6173.09482628128
"230",2025-05-19 08:44:11.819,"Processor Queue Length",0
"231",2025-05-19 08:44:41.806,"% Committed Bytes In Use",3.18849242832244
"232",2025-05-19 08:44:41.806,"Available MBytes",1523774
"233",2025-05-19 08:44:41.806,"Pages/sec",2.1677855691882
"234",2025-05-19 08:44:41.806,"Bytes Total/sec",21707.037420698
"235",2025-05-19 08:44:41.806,"Avg. Disk sec/Read",0.00107482777777778
"236",2025-05-19 08:44:41.806,"Avg. Disk sec/Write",0.000932114179104478
"237",2025-05-19 08:44:41.806,"Current Disk Queue Length",0
"238",2025-05-19 08:44:41.806,"% Processor Time",0.265288259425434
"239",2025-05-19 08:44:41.806,"Context Switches/sec",6858.13982887267
"240",2025-05-19 08:44:41.806,"Processor Queue Length",0
"241",2025-05-19 08:45:11.824,"% Committed Bytes In Use",3.19809059221253
"242",2025-05-19 08:45:11.824,"Available MBytes",1523650
"243",2025-05-19 08:45:11.824,"Pages/sec",138.594707370635
"244",2025-05-19 08:45:11.824,"Bytes Total/sec",236.277323238592
"245",2025-05-19 08:45:11.824,"Avg. Disk sec/Read",0.00212305
"246",2025-05-19 08:45:11.824,"Avg. Disk sec/Write",0.00352363737704918
"247",2025-05-19 08:45:11.824,"Current Disk Queue Length",0
"248",2025-05-19 08:45:11.824,"% Processor Time",0.151930936420497
"249",2025-05-19 08:45:11.824,"Context Switches/sec",6020.40749762452
"250",2025-05-19 08:45:11.824,"Processor Queue Length",0
"251",2025-05-19 08:45:41.812,"% Committed Bytes In Use",3.25986777973824
"252",2025-05-19 08:45:41.812,"Available MBytes",1522692
"253",2025-05-19 08:45:41.812,"Pages/sec",65.1340818425513
"254",2025-05-19 08:45:41.812,"Bytes Total/sec",1537.3711063472
"255",2025-05-19 08:45:41.812,"Avg. Disk sec/Read",0.0020067
"256",2025-05-19 08:45:41.812,"Avg. Disk sec/Write",0.00195853243243243
"257",2025-05-19 08:45:41.812,"Current Disk Queue Length",0
"258",2025-05-19 08:45:41.812,"% Processor Time",0.133413266800397
"259",2025-05-19 08:45:41.812,"Context Switches/sec",6367.79865976738
"260",2025-05-19 08:45:41.812,"Processor Queue Length",0
"261",2025-05-19 08:46:11.815,"% Committed Bytes In Use",3.36878374297376
"262",2025-05-19 08:46:11.815,"Available MBytes",1520965
"263",2025-05-19 08:46:11.815,"Pages/sec",0
"264",2025-05-19 08:46:11.815,"Bytes Total/sec",1471.43178342519
"265",2025-05-19 08:46:11.815,"Avg. Disk sec/Read",0
"266",2025-05-19 08:46:11.815,"Avg. Disk sec/Write",0.00070381746031746
"267",2025-05-19 08:46:11.815,"Current Disk Queue Length",0
"268",2025-05-19 08:46:11.815,"% Processor Time",0.139829527891089
"269",2025-05-19 08:46:11.815,"Context Switches/sec",6137.26020208592
"270",2025-05-19 08:46:11.815,"Processor Queue Length",0
"271",2025-05-19 08:46:41.833,"% Committed Bytes In Use",3.45644764682661
"272",2025-05-19 08:46:41.833,"Available MBytes",1519574
"273",2025-05-19 08:46:41.833,"Pages/sec",0.133264101300067
"274",2025-05-19 08:46:41.833,"Bytes Total/sec",482.149518503642
"275",2025-05-19 08:46:41.833,"Avg. Disk sec/Read",0.0003131
"276",2025-05-19 08:46:41.833,"Avg. Disk sec/Write",0.000726834108527132
"277",2025-05-19 08:46:41.833,"Current Disk Queue Length",0
"278",2025-05-19 08:46:41.833,"% Processor Time",0.114510698172565
"279",2025-05-19 08:46:41.833,"Context Switches/sec",6387.81479966676
"280",2025-05-19 08:46:41.833,"Processor Queue Length",0
"281",2025-05-19 08:47:11.82,"% Committed Bytes In Use",3.43111837362664
"282",2025-05-19 08:47:11.82,"Available MBytes",1519710
"283",2025-05-19 08:47:11.82,"Pages/sec",0.266806006993172
"284",2025-05-19 08:47:11.82,"Bytes Total/sec",244.02744414613
"285",2025-05-19 08:47:11.82,"Avg. Disk sec/Read",0.0018076
"286",2025-05-19 08:47:11.82,"Avg. Disk sec/Write",0.00195430909090909
"287",2025-05-19 08:47:11.82,"Current Disk Queue Length",0
"288",2025-05-19 08:47:11.82,"% Processor Time",0.208125025119033
"289",2025-05-19 08:47:11.82,"Context Switches/sec",5949.440448439
"290",2025-05-19 08:47:11.82,"Processor Queue Length",0
"291",2025-05-19 08:47:41.823,"% Committed Bytes In Use",3.46163548609746
"292",2025-05-19 08:47:41.823,"Available MBytes",1519513
"293",2025-05-19 08:47:41.823,"Pages/sec",204.566271171876
"294",2025-05-19 08:47:41.823,"Bytes Total/sec",563.032244804327
"295",2025-05-19 08:47:41.823,"Avg. Disk sec/Read",0.0018513
"296",2025-05-19 08:47:41.823,"Avg. Disk sec/Write",0.00285760808678501
"297",2025-05-19 08:47:41.823,"Current Disk Queue Length",0
"298",2025-05-19 08:47:41.823,"% Processor Time",0.118822706927535
"299",2025-05-19 08:47:41.823,"Context Switches/sec",6091.88822234944
"300",2025-05-19 08:47:41.823,"Processor Queue Length",0
"301",2025-05-19 08:48:11.826,"% Committed Bytes In Use",3.25622316525695
"302",2025-05-19 08:48:11.826,"Available MBytes",1522746
"303",2025-05-19 08:48:11.826,"Pages/sec",0
"304",2025-05-19 08:48:11.826,"Bytes Total/sec",852.266084284842
"305",2025-05-19 08:48:11.826,"Avg. Disk sec/Read",0
"306",2025-05-19 08:48:11.826,"Avg. Disk sec/Write",0.000746498
"307",2025-05-19 08:48:11.826,"Current Disk Queue Length",0
"308",2025-05-19 08:48:11.826,"% Processor Time",0.14307123416275
"309",2025-05-19 08:48:11.826,"Context Switches/sec",6127.69581274119
"310",2025-05-19 08:48:11.826,"Processor Queue Length",0
"311",2025-05-19 08:48:41.845,"% Committed Bytes In Use",3.37041728277002
"312",2025-05-19 08:48:41.845,"Available MBytes",1520937
"313",2025-05-19 08:48:41.845,"Pages/sec",0.299843086116174
"314",2025-05-19 08:48:41.845,"Bytes Total/sec",574.266141709387
"315",2025-05-19 08:48:41.845,"Avg. Disk sec/Read",0.000293475
"316",2025-05-19 08:48:41.845,"Avg. Disk sec/Write",0.000654341605839416
"317",2025-05-19 08:48:41.845,"Current Disk Queue Length",0
