"(PDH-CSV 4.0) (Pacific Daylight Time)(420)","\\TM2-A\Memory\% Committed Bytes In Use","\\TM2-A\Memory\Available MBytes","\\TM2-A\Memory\Pages/sec","\\TM2-A\Network Interface(vmxnet3 Ethernet Adapter)\Bytes Total/sec","\\TM2-A\PhysicalDisk(_Total)\Avg. Disk sec/Read","\\TM2-A\PhysicalDisk(_Total)\Avg. Disk sec/Write","\\TM2-A\PhysicalDisk(_Total)\Current Disk Queue Length","\\TM2-A\Processor(_Total)\% Processor Time","\\TM2-A\System\Context Switches/sec","\\TM2-A\System\Processor Queue Length"
"05/19/2025 08:32:41.761","2.2693175362118793714","1536875"," "," "," "," ","0"," "," ","0"
"05/19/2025 08:33:11.748","2.2695433120870833754","1536871","0.26681812419607908726","11140.924071276233008","0.0028616000000000001678","0.00078530806451612906235","0","0.12768420790485457417","2762.3013352709576793","0"
"05/19/2025 08:33:41.751","2.2692417731204166387","1536873","0.26666572800330407","2966.4228915247549594","0.0021475999999999999431","0.00076565818181818182803","0","0.04884821743386114079","2059.8260827455219442","0"
"05/19/2025 08:34:11.754","2.2691660333120187154","1536873","0.033333297333372216564","2476.8306583562225569","0","0.0011925939999999999458","0","0.081233846284289867867","1817.8980366701205185","0"
"05/19/2025 08:34:41.757","2.4857560178464641609","1534965","0.63334322826570288445","36193.132124034214939","0","0.00081816374407582938624","0","0.26537714237856446786","5231.3150639123487053","0"
"05/19/2025 08:35:11.751","2.4955301085709433728","1534811","0.3334310775422779094","16553.45258944842135","0.0047546999999999997252","0.00073827772277227721523","0","0.06741336264162178793","6761.0486455402779029","0"
"05/19/2025 08:35:41.753","2.6201833511284045031","1532850","2.233334427667203137","6728.6032970156156807","0.0016485000000000000087","0.00060961151079136691438","0","0.20257031219136356626","6591.269896388916095","0"
"05/19/2025 08:36:11.756","2.6716504950708825916","1532050","0.300000133000058955","2010.6675580626174451","0","0.00069676909090909087963","0","0.13113869049323767513","6260.4361087933411909","0"
"05/19/2025 08:36:41.775","2.7934413176945973589","1530124","0.099948045340231397859","285.05182531033995019","0.000238099999999999987","0.00085455925925925920426","0","0.13907631277952914317","6229.7283500415096569","0"
"05/19/2025 08:37:11.762","2.7933648095450744897","1530124","0.26680783291234172472","509.10269617586203594","0.0015177999999999999218","0.00078039649122807008916","0","0.018717922423061583714","5843.158242738511035","0"
"05/19/2025 08:37:41.765","2.7934356366268908722","1530122","0.29999657003921587073","1328.7848075603667439","0.0014377999999999999288","0.00058021456310679612144","0","0.034159336586803146218","6417.3266285655463435","0"
"05/19/2025 08:38:11.784","2.7936823905430929749","1530121","0.033316116008794867398","1299.6616855030879378","0","0.00069017741935483876634","0","0.028422433230912425017","6056.6033614708367168","0"
"05/19/2025 08:38:41.771","2.7967444161876904296","1530060","80.341816844443300738","443.46415051081885395","0","0.0026129577419354839234","0","0.1318421913540146484","6133.8592586259910604","0"
"05/19/2025 08:39:11.774","2.8296992654981321103","1528557","39.299955198051073069","531.63272727202422629","0.0037211000000000001887","0.0089168515789473691557","0","0.29695316683734374053","6115.1930286799470196","0"
"05/19/2025 08:39:41.777","2.7454929432704795467","1530857","0.26666571022565266347","1212.0956526169259178","0.0016333000000000000729","0.0095309282051282053633","0","0.17096116830310759127","6269.5775131153195616","0"
"05/19/2025 08:40:11.795","2.9272482970094420018","1527877","0.43310950667138065073","1280.1384372570098549","0.0022498666666666664211","0.00070500989010989013103","0","0.21447086878715326819","6280.3210595463033314","0"
"05/19/2025 08:40:41.783","2.9117716017439430054","1528209","0.033350737860562369719","887.93004479961257402","0","0.00065621171875000002417","0","0.054464093501838117817","6329.4030833911083391","0"
"05/19/2025 08:41:11.801","2.920414321804515545","1528081","0.33315953066937376015","1987.9296035510863021","0.0018665999999999999433","0.00065315999999999996024","0","0.057491254545150027866","5912.8154024608447799","0"
"05/19/2025 08:41:41.789","2.9448271037416597906","1527403","10.972333328214023851","2117.7603840169922478","0.0016455499999999999641","0.0015808603896103894278","0","0.43080876683490032519","7636.0436347351596851","0"
"05/19/2025 08:42:11.807","2.9496221111504414836","1526573","201.26239932632233831","1058.8514443617243614","0.0063454999999999995783","0.0037474617870722434256","0","0.23818694576155374776","6227.9068623848270363","0"
"05/19/2025 08:42:41.794","2.9534357839621221409","1526512","0.03335066356097728113","257.96738264415927233","0","0.012595238596491227859","0","0.56076599034333707294","6191.4839887683101551","0"
"05/19/2025 08:43:11.813","2.9543963966319330972","1526939","0.43310884147122968857","3414.263629447160838","0.00062254545454545450866","0.016219059259259257372","0","0.53745333396458816466","6076.2505173235240363","0"
"05/19/2025 08:43:41.800","3.0664249796109332991","1525743","0.83376692548526265547","756.36000412321084241","0.0024483000000000000422","0.0064457887755102038357","0","0.073168373308452050452","6172.2431466593216101","0"
"05/19/2025 08:44:11.819","3.1921742957067151814","1523746","0.033316035092645975013","985.05520958426359357","0","0.00078984375000000007268","0","0.17146785271163755837","6173.0948262812808025","0"
"05/19/2025 08:44:41.806","3.1884924283224376218","1523774","2.1677855691882030875","21707.037420698026835","0.0010748277777777777171","0.00093211417910447761422","0","0.26528825942543354799","6858.1398288726722967","0"
"05/19/2025 08:45:11.824","3.1980905922125302254","1523650","138.59470737063512047","236.27732323859234498","0.0021230500000000000239","0.003523637377049180109","0","0.15193093642049682046","6020.4074976245165089","0"
"05/19/2025 08:45:41.812","3.2598677797382387133","1522692","65.134081842551324826","1537.3711063472035221","0.0020067000000000001503","0.0019585324324324325518","0","0.13341326680039733432","6367.798659767380741","0"
"05/19/2025 08:46:11.815","3.3687837429737630401","1520965","0","1471.4317834251880868","0","0.00070381746031746028353","0","0.13982952789108882286","6137.2602020859203549","0"
"05/19/2025 08:46:41.833","3.4564476468266094322","1519574","0.13326410130006693944","482.1495185036421276","0.00031310000000000002109","0.00072683410852713182127","0","0.11451069817256520622","6387.8147996667585176","0"
"05/19/2025 08:47:11.820","3.4311183736266377409","1519710","0.2668060069931721956","244.02744414613013646","0.0018075999999999999186","0.001954309090909091013","0","0.20812502511903252511","5949.4404484389988284","0"
"05/19/2025 08:47:41.823","3.4616354860974558605","1519513","204.56627117187574072","563.03224480432675136","0.0018512999999999999508","0.002857608086785009497","0","0.1188227069275349379","6091.8882223494365462","0"
"05/19/2025 08:48:11.826","3.2562231652569542106","1522746","0","852.26608428484234992","0","0.00074649800000000006168","0","0.14307123416275047134","6127.6958127411944588","0"
"05/19/2025 08:48:41.845","3.3704172827700191739","1520937","0.29984308611617366269","574.26614170938728421","0.0002934750000000000184","0.00065434160583941608502","0","0.15842794355823697217","6334.8848280717729722","0"
"05/19/2025 08:49:11.832","3.4622728599846066544","1519483","0.3001573494862721514","231.22121155425833194","0.0030211000000000000874","0.00057189949748743726648","0","0.08031021857792808305","5830.3230580545696284","0"
"05/19/2025 08:49:41.835","3.4382144230041218336","1519616","8.5666312864794544879","6407.1402051776194639","0.0016831800000000000494","0.0013705589928057553776","0","0.21809732511641755082","6472.9732666204090492","0"
"05/19/2025 08:50:11.838","3.4788767349624252212","1519218","195.4691569437261478","1075.2803657385261431","0","0.003502765057471263991","0","0.11387260166596524513","5955.2425364565815471","0"
"05/19/2025 08:50:41.856","3.2872996766323456796","1522262","0.033315829196673404922","196.49676060197973015","0","0.00063296615384615380426","0","0.14607811424088845698","3848.3447463369416255","0"
"05/19/2025 08:51:11.843","3.4475357046927177507","1519717","0.26680262839675555897","793.70446915179820735","0.0019033999999999999704","0.00091404590163934428936","0","0.1792060012753116105","3724.2645394617611601","0"
"05/19/2025 08:51:41.862","3.4334870063312088462","1519937","0.29984536075209933248","1241.659638874443317","0.0014951999999999999146","0.00073907777777777771463","0","0.17381589754086324007","3759.4278169586264085","0"
"05/19/2025 08:52:11.849","3.2251770149975031998","1523135","0.033350779237121534748","830.26764910814063114","0","0.001629856578947368401","0","0.19117818190316215876","3721.8135597458149277","0"
"05/19/2025 08:52:41.852","3.2402838122193431403","1522994","204.03322383550320751","423.4331060908997415","0","0.0033457253796095442339","0","0.11381467330736638743","3920.7312292075735058","0"
"05/19/2025 08:53:11.871","3.2930071938999478931","1522182","0.2665310228101014367","3727.1031902207555504","0.0019886000000000000898","0.00059734232804232805739","0","0.19187954048034416843","4001.263663558796452","0"
"05/19/2025 08:53:41.858","3.455060372002204172","1519662","0.30015523228199669781","1298.9384429910230665","0.0015770000000000000597","0.00064603969465648852614","0","0.1960669854294105896","4255.2340268991383709","0"
"05/19/2025 08:54:11.861","3.437094367909499848","1519885","0.033332975892721841693","1065.7552382179953838","0","0.00079066842105263157592","0","0.1153140699907018174","3638.6943144013016536","0"
"05/19/2025 08:54:41.880","3.47906625910640388","1519021","92.518748123055473798","20887.481676990097185","0","0.0030356559829059831176","0","0.14281730102787548731","4122.931263134447363","0"
"05/19/2025 08:55:11.868","3.4882952700108980082","1518885","111.25748896970041812","232.75360177444221677","0.0018615999999999999302","0.0029520398633257403757","0","0.19267017454133172905","3935.3001149420597358","0"
"05/19/2025 08:55:41.886","2.682976937546156293","1531788","0.033316193484433334615","722.92808241871887276","0","0.0022367611398963730025","0","0.2920694128826561986","4148.6323612620917629","0"
"05/19/2025 08:56:11.874","2.6299764408334103116","1532633","0.066701089320169090757","2697.4921037416183935","0","0.00067971012658227844116","0","0.15677728736807061694","3723.1214036731985288","0"
