"","Timestamp","Level","Message"
"114",2025-06-21 09:08:39,"INFO","End CommercialVehicleTripGeneration run"
"115",2025-06-21 09:08:39,"INFO","Start CommercialVehicleTripDistribution run"
"116",2025-06-21 09:09:22,"INFO","End CommercialVehicleTripDistribution run"
"117",2025-06-21 09:09:22,"INFO","Start CommercialVehicleTimeOfDay run"
"118",2025-06-21 09:09:24,"INFO","End CommercialVehicleTimeOfDay run"
"119",2025-06-21 09:09:24,"INFO","Start CommercialVehicleTollChoice run"
"120",2025-06-21 09:14:39,"INFO","End CommercialVehicleTollChoice run"
"121",2025-06-21 09:18:54,"INFO","End CommercialVehicleModel run"
"122",2025-06-21 09:18:54,"INFO","Start AssignMAZSPDemand run"
"123",2025-06-21 09:18:55,"STATUS","Start MAZ assign for period EA scenario 11"
"124",2025-06-21 09:19:52,"STATUS","End MAZ assign for period EA scenario 11"
"125",2025-06-21 09:19:52,"STATUS","Start MAZ assign for period AM scenario 12"
"126",2025-06-21 09:20:47,"STATUS","End MAZ assign for period AM scenario 12"
"127",2025-06-21 09:20:47,"STATUS","Start MAZ assign for period MD scenario 13"
"128",2025-06-21 09:21:43,"STATUS","End MAZ assign for period MD scenario 13"
"129",2025-06-21 09:21:43,"STATUS","Start MAZ assign for period PM scenario 14"
"130",2025-06-21 09:22:38,"STATUS","End MAZ assign for period PM scenario 14"
"131",2025-06-21 09:22:38,"STATUS","Start MAZ assign for period EV scenario 15"
"132",2025-06-21 09:23:33,"STATUS","End MAZ assign for period EV scenario 15"
"133",2025-06-21 09:23:33,"INFO","End AssignMAZSPDemand run"
"134",2025-06-21 09:23:33,"STATUS","Start Highway assignment and skims"
"135",2025-06-21 09:26:29,"STATUS","Running highway assignments in process: EA, AM, MD, PM, EV"
"136",2025-06-21 09:26:29,"STATUS","Start Run EA highway assignment"
"137",2025-06-21 09:26:29,"INFO","Start Run SOLA assignment (no path analyses)"
"138",2025-06-21 09:30:34,"INFO","End Run SOLA assignment (no path analyses)"
"139",2025-06-21 09:30:37,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"140",2025-06-21 09:46:43,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"141",2025-06-21 10:10:25,"STATUS","End Run EA highway assignment"
"142",2025-06-21 10:10:25,"STATUS","Start Run AM highway assignment"
"143",2025-06-21 10:10:25,"INFO","Start Run SOLA assignment (no path analyses)"
"144",2025-06-21 10:16:05,"INFO","End Run SOLA assignment (no path analyses)"
"145",2025-06-21 10:16:07,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"146",2025-06-21 10:39:44,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"147",2025-06-21 11:01:36,"STATUS","End Run AM highway assignment"
"148",2025-06-21 11:01:36,"STATUS","Start Run MD highway assignment"
"149",2025-06-21 11:01:37,"INFO","Start Run SOLA assignment (no path analyses)"
"150",2025-06-21 11:09:22,"INFO","End Run SOLA assignment (no path analyses)"
"151",2025-06-21 11:09:24,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"152",2025-06-21 11:43:24,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"153",2025-06-21 12:05:31,"STATUS","End Run MD highway assignment"
"154",2025-06-21 12:05:31,"STATUS","Start Run PM highway assignment"
"155",2025-06-21 12:05:31,"INFO","Start Run SOLA assignment (no path analyses)"
"156",2025-06-21 12:15:42,"INFO","End Run SOLA assignment (no path analyses)"
"157",2025-06-21 12:15:44,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"158",2025-06-21 12:57:25,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"159",2025-06-21 13:18:19,"STATUS","End Run PM highway assignment"
"160",2025-06-21 13:18:19,"STATUS","Start Run EV highway assignment"
"161",2025-06-21 13:18:20,"INFO","Start Run SOLA assignment (no path analyses)"
"162",2025-06-21 13:22:13,"INFO","End Run SOLA assignment (no path analyses)"
"163",2025-06-21 13:22:15,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"164",2025-06-21 13:37:38,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"165",2025-06-21 13:58:31,"STATUS","End Run EV highway assignment"
"166",2025-06-21 13:58:31,"STATUS","End Highway assignment and skims"
"167",2025-06-21 13:58:31,"INFO","Start Transit assignments"
"168",2025-06-21 13:58:31,"INFO","Start Prepare transit demand"
"169",2025-06-21 13:59:01,"INFO","End Prepare transit demand"
"170",2025-06-21 14:07:37,"INFO","Start Transit assignments for a time period"
"171",2025-06-21 14:37:49,"INFO","End Transit assignments for a time period"
"172",2025-06-21 14:48:31,"INFO","Start Transit assignments for a time period"
"173",2025-06-21 16:54:04,"INFO","End Transit assignments for a time period"
"174",2025-06-21 17:05:58,"INFO","Start Transit assignments for a time period"
"175",2025-06-21 17:37:44,"INFO","End Transit assignments for a time period"
"176",2025-06-21 17:49:05,"INFO","Start Transit assignments for a time period"
"177",2025-06-21 19:10:39,"INFO","End Transit assignments for a time period"
"178",2025-06-21 19:22:45,"INFO","Start Transit assignments for a time period"
"179",2025-06-21 19:54:09,"INFO","End Transit assignments for a time period"
"180",2025-06-21 19:56:55,"INFO","End Transit assignments"
"181",2025-06-21 19:56:55,"INFO","Start Transit skims"
"182",2025-06-21 19:56:56,"STATUS","Start period transit skims"
"183",2025-06-22 02:07:53,"STATUS","End period transit skims"
"184",2025-06-22 02:07:53,"INFO","End Transit skims"
"185",2025-06-22 02:07:53,"INFO","Start iteration 2"
"186",2025-06-22 02:07:53,"INFO","Start HouseholdModel run"
"187",2025-06-22 06:17:53,"INFO","Start Prepare household demand matrices."
"188",2025-06-22 06:55:22,"INFO","End Prepare household demand matrices."
"189",2025-06-22 06:55:22,"INFO","End HouseholdModel run"
"190",2025-06-22 06:55:22,"INFO","Start InternalExternal run"
"191",2025-06-22 06:55:23,"INFO","Start TimePeriodSplit run"
"192",2025-06-22 06:55:35,"INFO","End TimePeriodSplit run"
"193",2025-06-22 06:55:35,"INFO","Start ExternalTollChoice run"
"194",2025-06-22 06:59:52,"INFO","End ExternalTollChoice run"
"195",2025-06-22 06:59:52,"INFO","Start InternalExternal _export_results"
"196",2025-06-22 07:03:17,"INFO","End InternalExternal _export_results"
"197",2025-06-22 07:03:18,"INFO","End InternalExternal run"
"198",2025-06-22 07:03:18,"INFO","Start CommercialVehicleModel run"
"199",2025-06-22 07:03:18,"INFO","Start CommercialVehicleTripGeneration run"
"200",2025-06-22 07:03:18,"INFO","End CommercialVehicleTripGeneration run"
"201",2025-06-22 07:03:18,"INFO","Start CommercialVehicleTripDistribution run"
"202",2025-06-22 07:03:36,"INFO","End CommercialVehicleTripDistribution run"
"203",2025-06-22 07:03:36,"INFO","Start CommercialVehicleTimeOfDay run"
"204",2025-06-22 07:03:38,"INFO","End CommercialVehicleTimeOfDay run"
"205",2025-06-22 07:03:38,"INFO","Start CommercialVehicleTollChoice run"
"206",2025-06-22 07:09:25,"INFO","End CommercialVehicleTollChoice run"
"207",2025-06-22 07:15:05,"INFO","End CommercialVehicleModel run"
"208",2025-06-22 07:15:05,"INFO","Start AssignMAZSPDemand run"
"209",2025-06-22 07:15:05,"STATUS","Start MAZ assign for period EA scenario 11"
"210",2025-06-22 07:16:11,"STATUS","End MAZ assign for period EA scenario 11"
"211",2025-06-22 07:16:11,"STATUS","Start MAZ assign for period AM scenario 12"
"212",2025-06-22 07:17:13,"STATUS","End MAZ assign for period AM scenario 12"
"213",2025-06-22 07:17:13,"STATUS","Start MAZ assign for period MD scenario 13"
"214",2025-06-22 07:18:15,"STATUS","End MAZ assign for period MD scenario 13"
"215",2025-06-22 07:18:15,"STATUS","Start MAZ assign for period PM scenario 14"
"216",2025-06-22 07:19:16,"STATUS","End MAZ assign for period PM scenario 14"
"217",2025-06-22 07:19:16,"STATUS","Start MAZ assign for period EV scenario 15"
"218",2025-06-22 07:20:16,"STATUS","End MAZ assign for period EV scenario 15"
"219",2025-06-22 07:20:16,"INFO","End AssignMAZSPDemand run"
"220",2025-06-22 07:20:16,"STATUS","Start Highway assignment and skims"
"221",2025-06-22 07:24:13,"STATUS","Running highway assignments in process: EA, AM, MD, PM, EV"
"222",2025-06-22 07:24:13,"STATUS","Start Run EA highway assignment"
"223",2025-06-22 07:24:13,"INFO","Start Run SOLA assignment (no path analyses)"
"224",2025-06-22 07:28:23,"INFO","End Run SOLA assignment (no path analyses)"
"225",2025-06-22 07:28:25,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"226",2025-06-22 07:45:21,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"227",2025-06-22 08:11:39,"STATUS","End Run EA highway assignment"
"228",2025-06-22 08:11:39,"STATUS","Start Run AM highway assignment"
"229",2025-06-22 08:11:40,"INFO","Start Run SOLA assignment (no path analyses)"
"230",2025-06-22 08:17:25,"INFO","End Run SOLA assignment (no path analyses)"
"231",2025-06-22 08:17:27,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"232",2025-06-22 08:41:51,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"233",2025-06-22 09:08:32,"STATUS","End Run AM highway assignment"
"234",2025-06-22 09:08:32,"STATUS","Start Run MD highway assignment"
"235",2025-06-22 09:08:33,"INFO","Start Run SOLA assignment (no path analyses)"
"236",2025-06-22 09:15:37,"INFO","End Run SOLA assignment (no path analyses)"
"237",2025-06-22 09:15:39,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"238",2025-06-22 09:46:25,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"239",2025-06-22 10:12:24,"STATUS","End Run MD highway assignment"
"240",2025-06-22 10:12:24,"STATUS","Start Run PM highway assignment"
"241",2025-06-22 10:12:24,"INFO","Start Run SOLA assignment (no path analyses)"
"242",2025-06-22 10:22:43,"INFO","End Run SOLA assignment (no path analyses)"
"243",2025-06-22 10:22:45,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"244",2025-06-22 11:05:07,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"245",2025-06-22 11:31:40,"STATUS","End Run PM highway assignment"
"246",2025-06-22 11:31:40,"STATUS","Start Run EV highway assignment"
"247",2025-06-22 11:31:40,"INFO","Start Run SOLA assignment (no path analyses)"
"248",2025-06-22 11:35:49,"INFO","End Run SOLA assignment (no path analyses)"
"249",2025-06-22 11:35:51,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"250",2025-06-22 11:51:26,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"251",2025-06-22 12:17:48,"STATUS","End Run EV highway assignment"
"252",2025-06-22 12:17:48,"STATUS","End Highway assignment and skims"
"253",2025-06-22 12:17:48,"INFO","Start Transit assignments"
"254",2025-06-22 12:17:48,"INFO","Start Prepare transit demand"
"255",2025-06-22 12:18:21,"INFO","End Prepare transit demand"
"256",2025-06-22 12:27:14,"INFO","Start Transit assignments for a time period"
"257",2025-06-22 12:58:20,"INFO","End Transit assignments for a time period"
"258",2025-06-22 13:09:28,"INFO","Start Transit assignments for a time period"
"259",2025-06-22 15:28:46,"INFO","End Transit assignments for a time period"
"260",2025-06-22 15:41:49,"INFO","Start Transit assignments for a time period"
"261",2025-06-22 16:13:46,"INFO","End Transit assignments for a time period"
"262",2025-06-22 16:25:11,"INFO","Start Transit assignments for a time period"
"263",2025-06-22 17:58:04,"INFO","End Transit assignments for a time period"
"264",2025-06-22 18:11:24,"INFO","Start Transit assignments for a time period"
"265",2025-06-22 18:42:39,"INFO","End Transit assignments for a time period"
"266",2025-06-22 18:45:51,"INFO","End Transit assignments"
"267",2025-06-22 18:45:51,"INFO","Start Transit skims"
"268",2025-06-22 18:45:51,"STATUS","Start period transit skims"
"269",2025-06-23 00:34:34,"STATUS","End period transit skims"
"270",2025-06-23 00:34:34,"INFO","End Transit skims"
"271",2025-06-23 00:34:34,"INFO","Start iteration 3"
"272",2025-06-23 00:34:34,"INFO","Start HouseholdModel run"
"273",2025-06-23 07:57:05,"INFO","Start Prepare household demand matrices."
"274",2025-06-23 08:38:42,"INFO","End Prepare household demand matrices."
"275",2025-06-23 08:38:43,"INFO","End HouseholdModel run"
"276",2025-06-23 08:38:43,"INFO","Start InternalExternal run"
"277",2025-06-23 08:38:43,"INFO","Start TimePeriodSplit run"
"278",2025-06-23 08:38:56,"INFO","End TimePeriodSplit run"
"279",2025-06-23 08:38:56,"INFO","Start ExternalTollChoice run"
"280",2025-06-23 08:43:21,"INFO","End ExternalTollChoice run"
"281",2025-06-23 08:43:21,"INFO","Start InternalExternal _export_results"
"282",2025-06-23 08:47:35,"INFO","End InternalExternal _export_results"
"283",2025-06-23 08:47:36,"INFO","End InternalExternal run"
"284",2025-06-23 08:47:36,"INFO","Start CommercialVehicleModel run"
"285",2025-06-23 08:47:36,"INFO","Start CommercialVehicleTripGeneration run"
"286",2025-06-23 08:47:37,"INFO","End CommercialVehicleTripGeneration run"
"287",2025-06-23 08:47:37,"INFO","Start CommercialVehicleTripDistribution run"
"288",2025-06-23 08:47:57,"INFO","End CommercialVehicleTripDistribution run"
"289",2025-06-23 08:47:57,"INFO","Start CommercialVehicleTimeOfDay run"
"290",2025-06-23 08:48:00,"INFO","End CommercialVehicleTimeOfDay run"
"291",2025-06-23 08:48:00,"INFO","Start CommercialVehicleTollChoice run"
"292",2025-06-23 08:53:57,"INFO","End CommercialVehicleTollChoice run"
"293",2025-06-23 08:59:41,"INFO","End CommercialVehicleModel run"
"294",2025-06-23 08:59:41,"INFO","Start AssignMAZSPDemand run"
"295",2025-06-23 08:59:41,"STATUS","Start MAZ assign for period EA scenario 11"
"296",2025-06-23 09:00:49,"STATUS","End MAZ assign for period EA scenario 11"
"297",2025-06-23 09:00:49,"STATUS","Start MAZ assign for period AM scenario 12"
"298",2025-06-23 09:01:52,"STATUS","End MAZ assign for period AM scenario 12"
"299",2025-06-23 09:01:52,"STATUS","Start MAZ assign for period MD scenario 13"
"300",2025-06-23 09:03:50,"STATUS","End MAZ assign for period MD scenario 13"
"301",2025-06-23 09:03:50,"STATUS","Start MAZ assign for period PM scenario 14"
"302",2025-06-23 09:04:55,"STATUS","End MAZ assign for period PM scenario 14"
"303",2025-06-23 09:04:55,"STATUS","Start MAZ assign for period EV scenario 15"
"304",2025-06-23 09:05:58,"STATUS","End MAZ assign for period EV scenario 15"
"305",2025-06-23 09:05:58,"INFO","End AssignMAZSPDemand run"
"306",2025-06-23 09:05:58,"STATUS","Start Highway assignment and skims"
"307",2025-06-23 09:10:03,"STATUS","Running highway assignments in process: EA, AM, MD, PM, EV"
"308",2025-06-23 09:10:03,"STATUS","Start Run EA highway assignment"
"309",2025-06-23 09:10:03,"INFO","Start Run SOLA assignment (no path analyses)"
"310",2025-06-23 09:14:44,"INFO","End Run SOLA assignment (no path analyses)"
"311",2025-06-23 09:14:46,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"312",2025-06-23 09:36:22,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"313",2025-06-23 10:04:06,"STATUS","End Run EA highway assignment"
"314",2025-06-23 10:04:06,"STATUS","Start Run AM highway assignment"
"315",2025-06-23 10:04:06,"INFO","Start Run SOLA assignment (no path analyses)"
"316",2025-06-23 10:09:55,"INFO","End Run SOLA assignment (no path analyses)"
"317",2025-06-23 10:09:58,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"318",2025-06-23 10:34:28,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"319",2025-06-23 11:01:21,"STATUS","End Run AM highway assignment"
"320",2025-06-23 11:01:21,"STATUS","Start Run MD highway assignment"
"321",2025-06-23 11:01:22,"INFO","Start Run SOLA assignment (no path analyses)"
"322",2025-06-23 11:09:18,"INFO","End Run SOLA assignment (no path analyses)"
"323",2025-06-23 11:09:20,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"324",2025-06-23 11:43:41,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"325",2025-06-23 12:10:13,"STATUS","End Run MD highway assignment"
"326",2025-06-23 12:10:13,"STATUS","Start Run PM highway assignment"
"327",2025-06-23 12:10:13,"INFO","Start Run SOLA assignment (no path analyses)"
"328",2025-06-23 12:21:41,"INFO","End Run SOLA assignment (no path analyses)"
"329",2025-06-23 12:21:43,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"330",2025-06-23 13:06:11,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"331",2025-06-23 13:33:45,"STATUS","End Run PM highway assignment"
"332",2025-06-23 13:33:45,"STATUS","Start Run EV highway assignment"
"333",2025-06-23 13:33:45,"INFO","Start Run SOLA assignment (no path analyses)"
"334",2025-06-23 13:38:03,"INFO","End Run SOLA assignment (no path analyses)"
"335",2025-06-23 13:38:05,"INFO","Start Run SOLA assignment with path analyses and highway reliability"
"336",2025-06-23 13:53:56,"INFO","End Run SOLA assignment with path analyses and highway reliability"
"337",2025-06-23 14:21:50,"STATUS","End Run EV highway assignment"
"338",2025-06-23 14:21:50,"STATUS","End Highway assignment and skims"
"339",2025-06-23 14:21:50,"INFO","Start Transit assignments"
"340",2025-06-23 14:21:50,"INFO","Start Prepare transit demand"
"341",2025-06-23 14:22:24,"INFO","End Prepare transit demand"
"342",2025-06-23 14:30:36,"INFO","Start Transit assignments for a time period"
"343",2025-06-23 15:02:19,"INFO","End Transit assignments for a time period"
"344",2025-06-23 16:02:02,"INFO","Start Transit assignments for a time period"
"345",2025-06-23 18:21:42,"INFO","End Transit assignments for a time period"
"346",2025-06-23 19:31:29,"INFO","Start Transit assignments for a time period"
"347",2025-06-23 20:04:31,"INFO","End Transit assignments for a time period"
"348",2025-06-23 21:12:59,"INFO","Start Transit assignments for a time period"
"349",2025-06-23 22:37:49,"INFO","End Transit assignments for a time period"
"350",2025-06-23 23:48:47,"INFO","Start Transit assignments for a time period"
"351",2025-06-24 00:23:16,"INFO","End Transit assignments for a time period"
"352",2025-06-24 01:19:07,"INFO","End Transit assignments"
"353",2025-06-24 01:19:07,"INFO","Start Transit skims"
"354",2025-06-24 01:19:07,"STATUS","Start period transit skims"
"355",2025-06-24 07:13:43,"STATUS","End period transit skims"
"356",2025-06-24 07:13:43,"INFO","End Transit skims"
