timestamp,committed_bytes_in_use,available_mbytes,pages_per_sec,network_bytes_per_sec,avg_disk_read_per_sec,avg_disk_write_per_sec,disk_queue_length,percent_processor_time,context_switches_per_sec,processor_queue_length,cpu_index,seconds_since_start,duration_in_seconds,mbytes_used,model_index,level,message,iteration,model_step_duration,model_step_max_memory,model_step_max_cpu
2025-05-19T08:37:41Z,2.793435636626891,1530122,0.29999657003921587,1328.7848075603667,0.00143779999999999,5.8021456310679e-4,0,0.03415933658680314,6417.326628565546,0,11,300.003999710083,30.0029997825623,6753,3,INFO,Start Copy base to period scenarios and set per-period attributes,0,211,6815,0.20257031219136357
2025-05-19T08:38:11Z,2.793682390543093,1530121,0.03331611600879486,1299.661685503088,0,6.9017741935483e-4,0,0.02842243323091242,6056.603361470837,0,12,330.022999763489,30.0190000534058,6754,3,INFO,Start Copy base to period scenarios and set per-period attributes,0,211,6815,0.20257031219136357
2025-05-19T08:38:41Z,2.7967444161876904,1530060,80.3418168444433,443.46415051081885,0,0.00261295774193548,0,0.13184219135401465,6133.859258625992,0,13,360.009999752045,29.9869999885559,6815,3,INFO,Start Copy base to period scenarios and set per-period attributes,0,211,6815,0.20257031219136357
2025-05-19T08:39:11Z,2.829699265498132,1528557,39.29995519805107,531.6327272720242,0.0037211,0.00891685157894736,0,0.29695316683734374,6115.193028679948,0,14,390.013000011444,30.0030002593994,8318,8,STATUS,End prepare base scenario,0,179,9472,0.4308087668349003
2025-05-19T08:39:41Z,2.7454929432704795,1530857,0.26666571022565266,1212.095652616926,0.0016333,0.0095309282051282,0,0.1709611683031076,6269.577513115319,0,15,420.015999794006,30.0029997825623,6018,8,STATUS,End prepare base scenario,0,179,9472,0.4308087668349003
2025-05-19T08:40:11Z,2.927248297009442,1527877,0.43310950667138065,1280.1384372570099,0.00224986666666666,7.0500989010989e-4,0,0.21447086878715327,6280.321059546302,0,16,450.033999919891,30.018000125885,8998,8,STATUS,End prepare base scenario,0,179,9472,0.4308087668349003
2025-05-19T08:40:41Z,2.911771601743943,1528209,0.03335073786056236,887.9300447996126,0,6.5621171875e-4,0,0.05446409350183811,6329.403083391107,0,17,480.021999835968,29.9879999160767,8666,8,STATUS,End prepare base scenario,0,179,9472,0.4308087668349003
2025-05-19T08:41:11Z,2.920414321804516,1528081,0.33315953066937376,1987.9296035510863,0.00186659999999999,6.5315999999999e-4,0,0.05749125454515002,5912.815402460845,0,18,510.039999961853,30.018000125885,8794,8,STATUS,End prepare base scenario,0,179,9472,0.4308087668349003
2025-05-19T08:41:41Z,2.9448271037416593,1527403,10.972333328214024,2117.7603840169922,0.00164554999999999,0.00158086038961038,0,0.4308087668349003,7636.043634735161,0,19,540.02799987793,29.9879999160767,9472,8,STATUS,End prepare base scenario,0,179,9472,0.4308087668349003
2025-05-19T08:42:11Z,2.9496221111504415,1526573,201.26239932632234,1058.8514443617244,0.00634549999999999,0.00374746178707224,0,0.23818694576155375,6227.906862384827,0,20,570.046000003815,30.018000125885,10302,10,INFO,End Copy base to period scenarios and set per-period attributes,0,56,10363,0.5607659903433371
2025-05-19T08:42:41Z,2.953435783962122,1526512,0.03335066356097728,257.9673826441593,0,0.01259523859649122,0,0.5607659903433371,6191.48398876831,0,21,600.032999992371,29.9869999885559,10363,10,INFO,End Copy base to period scenarios and set per-period attributes,0,56,10363,0.5607659903433371
2025-05-19T08:43:11Z,2.9543963966319327,1526939,0.4331088414712297,3414.263629447161,6.2254545454545e-4,0.01621905925925925,0,0.5374533339645882,6076.250517323524,0,22,630.051999807358,30.0189998149872,9936,13,STATUS,End period EA,0,134,13225,0.5374533339645882
2025-05-19T08:43:41Z,3.0664249796109333,1525743,0.8337669254852628,756.3600041232108,0.0024483,0.0064457887755102,0,0.07316837330845205,6172.243146659322,0,23,660.038999795914,29.9869999885559,11132,13,STATUS,End period EA,0,134,13225,0.5374533339645882
2025-05-19T08:44:11Z,3.1921742957067147,1523746,0.03331603509264597,985.0552095842636,0,7.8984375e-4,0,0.17146785271163756,6173.094826281282,0,24,690.057999849319,30.0190000534058,13129,13,STATUS,End period EA,0,134,13225,0.5374533339645882
2025-05-19T08:44:41Z,3.1884924283224376,1523774,2.167785569188203,21707.037420698027,0.00107482777777777,9.3211417910447e-4,0,0.2652882594254335,6858.139828872672,0,25,720.044999837875,29.9869999885559,13101,13,STATUS,End period EA,0,134,13225,0.5374533339645882
2025-05-19T08:45:11Z,3.19809059221253,1523650,138.59470737063512,236.27732323859234,0.00212305,0.00352363737704918,0,0.15193093642049682,6020.407497624517,0,26,750.062999725342,30.0179998874664,13225,13,STATUS,End period EA,0,134,13225,0.5374533339645882
2025-05-19T08:45:41Z,3.2598677797382387,1522692,65.13408184255132,1537.3711063472035,0.0020067,0.00195853243243243,0,0.1334132668003973,6367.798659767381,0,27,780.050999879837,29.9880001544952,14183,15,STATUS,End period AM,0,141,17301,0.20812502511903253
2025-05-19T08:46:11Z,3.368783742973763,1520965,0,1471.431783425188,0,7.0381746031746e-4,0,0.13982952789108882,6137.26020208592,0,28,810.053999900818,30.0030000209808,15910,15,STATUS,End period AM,0,141,17301,0.20812502511903253
2025-05-19T08:46:41Z,3.4564476468266094,1519574,0.1332641013000669,482.1495185036421,3.131e-4,7.2683410852713e-4,0,0.1145106981725652,6387.8147996667585,0,29,840.071999788284,30.0179998874664,17301,15,STATUS,End period AM,0,141,17301,0.20812502511903253
2025-05-19T08:47:11Z,3.4311183736266373,1519710,0.2668060069931722,244.02744414613014,0.00180759999999999,0.00195430909090909,0,0.20812502511903253,5949.440448438999,0,30,870.059000015259,29.9870002269745,17165,15,STATUS,End period AM,0,141,17301,0.20812502511903253
2025-05-19T08:47:41Z,3.461635486097456,1519513,204.56627117187574,563.0322448043268,0.00185129999999999,0.002857608086785,0,0.11882270692753492,6091.888222349437,0,31,900.061999797821,30.0029997825623,17362,17,STATUS,End period MD,0,149,17392,0.21809732511641755
2025-05-19T08:48:11Z,3.256223165256954,1522746,0,852.26608428484235,0,7.46498e-4,0,0.14307123416275047,6127.6958127411945,0,32,930.064999818802,30.0030000209808,14129,17,STATUS,End period MD,0,149,17392,0.21809732511641755
2025-05-19T08:48:41Z,3.370417282770019,1520937,0.29984308611617366,574.2661417093873,2.93475e-4,6.5434160583941e-4,0,0.15842794355823697,6334.884828071774,0,33,960.083999872208,30.0190000534058,15938,17,STATUS,End period MD,0,149,17392,0.21809732511641755
2025-05-19T08:49:11Z,3.4622728599846067,1519483,0.30015734948627215,231.22121155425833,0.0030211,5.7189949748743e-4,0,0.08031021857792808,5830.3230580545705,0,34,990.070999860764,29.9869999885559,17392,17,STATUS,End period MD,0,149,17392,0.21809732511641755
2025-05-19T08:49:41Z,3.4382144230041214,1519616,8.566631286479454,6407.1402051776195,0.00168318,0.00137055899280575,0,0.21809732511641755,6472.97326662041,0,35,1020.07399988174,30.0030000209808,17259,17,STATUS,End period MD,0,149,17392,0.21809732511641755
2025-05-19T08:50:11Z,3.4788767349624248,1519218,195.46915694372615,1075.2803657385261,0,0.00350276505747126,0,0.11387260166596525,5955.242536456582,0,36,1050.07699990273,30.0030000209808,17657,19,STATUS,End period PM,0,155,17657,0.19117818190316216
2025-05-19T08:50:41Z,3.2872996766323457,1522262,0.0333158291966734,196.49676060197973,0,6.3296615384615e-4,0,0.14607811424088843,3848.3447463369416,0,37,1080.09499979019,30.0179998874664,14613,19,STATUS,End period PM,0,155,17657,0.19117818190316216
2025-05-19T08:51:11Z,3.4475357046927173,1519717,0.26680262839675556,793.7044691517981,0.00190339999999999,9.1404590163934e-4,0,0.1792060012753116,3724.264539461761,0,38,1110.08199977875,29.9869999885559,17158,19,STATUS,End period PM,0,155,17657,0.19117818190316216
2025-05-19T08:51:41Z,3.433487006331209,1519937,0.29984536075209933,1241.6596388744433,0.00149519999999999,7.3907777777777e-4,0,0.17381589754086324,3759.4278169586264,0,39,1140.10099983215,30.0190000534058,16938,19,STATUS,End period PM,0,155,17657,0.19117818190316216
2025-05-19T08:52:11Z,3.225177014997503,1523135,0.03335077923712153,830.2676491081406,0,0.00162985657894736,0,0.19117818190316216,3721.813559745815,0,40,1170.08799982071,29.9869999885559,13740,19,STATUS,End period PM,0,155,17657,0.19117818190316216
2025-05-19T08:52:41Z,3.240283812219343,1522994,204.0332238355032,423.4331060908997,0,0.00334572537960954,0,0.11381467330736637,3920.731229207574,0,41,1200.09099984169,30.0030000209808,13881,21,STATUS,End period EV,0,132,17854,0.19606698542941056
2025-05-19T08:53:11Z,3.2930071938999483,1522182,0.26653102281010144,3727.103190220756,0.0019886,5.9734232804232e-4,0,0.19187954048034417,4001.263663558796,0,42,1230.1099998951,30.0190000534058,14693,21,STATUS,End period EV,0,132,17854,0.19606698542941056
2025-05-19T08:53:41Z,3.455060372002204,1519662,0.3001552322819967,1298.938442991023,0.001577,6.4603969465648e-4,0,0.19606698542941056,4255.234026899138,0,43,1260.09699988365,29.9869999885559,17213,21,STATUS,End period EV,0,132,17854,0.19606698542941056
2025-05-19T08:54:11Z,3.4370943679095003,1519885,0.03333297589272184,1065.7552382179954,0,7.9066842105263e-4,0,0.1153140699907018,3638.6943144013017,0,44,1290.09999990463,30.0030000209808,16990,21,STATUS,End period EV,0,132,17854,0.19606698542941056
2025-05-19T08:54:41Z,3.479066259106404,1519021,92.51874812305547,20887.481676990097,0,0.00303565598290598,0,0.1428173010278755,4122.931263134447,0,45,1320.11899995804,30.0190000534058,17854,21,STATUS,End period EV,0,132,17854,0.19606698542941056
2025-05-19T08:55:11Z,3.488295270010898,1518885,111.25748896970042,232.75360177444222,0.00186159999999999,0.00295203986332574,0,0.19267017454133173,3935.3001149420597,0,46,1350.10699987411,29.9879999160767,17990,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T08:55:41Z,2.6829769375461563,1531788,0.03331619348443333,722.9280824187189,0,0.00223676113989637,0,0.2920694128826562,4148.632361262092,0,47,1380.125,30.018000125885,5087,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T08:56:11Z,2.6299764408334103,1532633,0.06670108932016909,2697.4921037416184,0,6.7971012658227e-4,0,0.1567772873680706,3723.1214036731985,0,48,1410.11299991608,29.9879999160767,4242,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T08:56:41Z,2.815608122110276,1529721,0.3997935972269143,804.151504688836,0.00183964999999999,6.8408630136986e-4,0,0.16127552800340172,3897.587779365188,0,49,1440.13099980354,30.0179998874664,7154,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T08:57:11Z,2.6875572751014394,1531740,0,273.0744199631515,0,0.00104208256880733,0,0.11745877878084345,3796.528180916619,0,50,1470.11899995804,29.9880001544952,5135,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T08:57:41Z,2.6763924403759636,1531916,0.30000018400011286,2067.401268006111,0.0016834,6.4843170731707e-4,0,0.09469846133964845,4009.16912562373,0,51,1500.1219997406,30.0029997825623,4959,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T08:58:11Z,2.7505537035759895,1530748,0,897.2972456126245,0,0.00151033934426229,0,0.08871107837996604,3688.137217681237,0,52,1530.13999986649,30.018000125885,6127,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T08:58:41Z,3.1276245143096024,1524760,0.3335067434996834,616.8207221026645,0.001093,0.00244249741935483,0,0.09447028324161,4072.417494200284,0,53,1560.12799978256,29.9879999160767,12115,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T08:59:11Z,3.460265231193105,1520737,0.2665293720565329,284.3868399843206,0.00222639999999999,8.0386451612903e-4,0,0.1772198658036905,3613.505277827952,0,54,1590.14599990845,30.018000125885,16138,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T08:59:41Z,3.524348163866519,1519630,0.3001548038395642,1206.0887028948891,0,7.8221631205673e-4,0,0.19234999088716395,3810.0316778043893,0,55,1620.132999897,29.9869999885559,17245,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:00:11Z,3.2865707537360884,1522326,0,889.3029396487868,0,9.9255102040816e-4,0,0.3554264534968987,3673.6510413311644,0,56,1650.15199995041,30.0190000534058,14549,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:00:41Z,3.2949588036385733,1522099,58.730854841899735,347.2490974525043,0.0018431,0.00278914362606232,0,0.1864568718783266,3950.342018349427,0,57,1680.13899993896,29.9869999885559,14776,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:01:11Z,3.262110823593594,1522943,41.89994902172869,681.4991708426754,0,0.00341933004291845,0,0.212509640962788,3662.8288768915327,0,58,1710.14199972153,30.0029997825623,13932,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:01:41Z,3.5294148380703794,1519631,2.698603220963517,1352.46663895079,5.7325172413793e-4,6.5121052631578e-4,0,0.30806965649083917,4092.1152817442708,0,59,1740.16099977493,30.0190000534058,17244,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:02:11Z,3.597502411249444,1518883,0,2406.4439229496916,0,8.1016625e-4,0,0.17580714970973907,3592.9572475073332,0,60,1770.14799976349,29.9869999885559,17992,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:02:41Z,3.3341240611239624,1521798,0.03329327032040355,358.06912229594013,0,7.0559494949494e-4,0,0.3486901810286436,3606.560093998355,0,61,1800.15099978447,30.0030000209808,15077,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:03:11Z,3.0964021811020563,1526070,36.858538922313564,6870.631791982175,0.0019685,0.00312212788461538,0,0.29382591160217464,3786.2558851328613,0,62,1830.16999983788,30.0190000534058,10805,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:03:41Z,3.265045281328504,1522584,0.30015705818121685,1386.7923103657065,0,0.001232454,0,0.18799968554671365,3782.1123362203016,0,63,1860.15699982643,29.9869999885559,14291,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:04:11Z,4.258302204371034,1516422,0,847.4307006486233,0,7.9806226415094e-4,0,0.24729337802380513,3564.088927563732,0,64,1890.15999984741,30.0030000209808,20453,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:04:41Z,4.2582383156424015,1509879,0.2999992610018204,21443.547177395452,0.00193789999999999,6.7098666666666e-4,0,0.0473103257398133,3756.857412274575,0,65,1920.16299986839,30.0030000209808,26996,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:05:11Z,4.388294300154851,1514440,0.26652826120590506,224.84990435983167,0.00513649999999999,7.328109090909e-4,0,0.2729673301306579,3567.813936567546,0,66,1950.18099975586,30.0179998874664,22435,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:05:41Z,4.3875562502973615,1507903,0.5669574005318013,607.0112733576069,3.8134444444444e-4,6.1209256756756e-4,0,0.02521834360897923,3719.1404961826406,0,67,1980.16799974442,29.9869999885559,28972,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:06:11Z,3.816639190497026,1515845,0.03331633611602811,1565.9344301255533,0,7.28605e-4,0,0.4471256386453848,3586.0371541848017,0,68,2010.18699979782,30.0190000534058,21030,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:06:41Z,4.027988762601276,1511292,0.10005091891416298,304.4882965621027,3.8129999999999e-4,7.7368559999999e-4,0,0.20424265266862915,3750.1085427406565,0,69,2040.17399978638,29.9869999885559,25583,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:07:11Z,4.141367600332332,1510319,0.2665311000648037,463.36431746266123,0.0011022,7.1132280701754e-4,0,0.31950610753824765,3571.0503114432563,0,70,2070.19299983978,30.0190000534058,26556,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:07:41Z,2.8593620757710565,1528997,77.9403349027155,778.4028312491998,0,0.00222438959999999,0,0.4680229138956271,3816.7085181585658,0,71,2100.17999982834,29.9869999885559,7878,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:08:11Z,2.9252465821162907,1528334,0.03331585738928692,870.6433011542352,0,8.2095423728813e-4,0,0.16902536505781773,3566.7623762396693,0,72,2130.19899988174,30.0190000534058,8541,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:08:41Z,4.276766652305789,1514275,0.30015553059076777,240.1911257016344,0.00161509999999999,6.4178099173553e-4,0,0.12790901555090883,3537.3662786267087,0,73,2160.1859998703,29.9869999885559,22600,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:09:11Z,4.276395031315366,1507751,0,222.48562607258611,0,6.8946888888888e-4,0,0.02405220741139579,3577.860717214899,0,74,2190.20399999619,30.018000125885,29124,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:09:41Z,4.408699996864586,1512568,1.3340190102111218,1256.3791038168345,0.00375256666666666,6.7769999999999e-4,0,0.3322506715869977,3657.2464669690457,0,75,2220.19199991226,29.9879999160767,24307,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:10:11Z,4.40734084798194,1506073,0,17236.241883184895,0,8.4320491803278e-4,0,0.09746239010079982,5583.674547801605,0,76,2250.20999979973,30.0179998874664,30802,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:10:41Z,3.979108134279751,1511649,0.03335061528866976,423.9530215495701,0,7.4757642276422e-4,0,0.48072102504767006,6156.923789671902,0,77,2280.19799995422,29.9880001544952,25226,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:11:11Z,3.9130449769816,1512445,0.30000117600460996,1683.4732658818689,0.00100399999999999,8.3315999999999e-4,0,0.2783822928975832,5826.722840753536,0,78,2310.20099973679,30.0029997825623,24430,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:11:41Z,3.913295432905037,1512329,10.966581821878638,1150.3244336566315,9.2989999999999e-4,0.00102088550724637,0,0.5606317935450522,7506.675256689097,0,79,2340.20399999619,30.0030002593994,24546,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:12:11Z,2.8601295088557825,1529006,95.45087429852478,839.8344290810516,0,0.00314632899999999,0,0.26743246343332583,6111.288036719475,0,80,2370.22299981117,30.0189998149872,7869,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:12:41Z,3.3147041693596875,1521866,0.5669577616801053,470.90844676018156,0.00190259999999999,8.404382165605e-4,0,0.3759317848570864,5923.47464266403,0,81,2400.21099996567,29.9880001544952,15009,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:13:11Z,3.7888406086221433,1515683,0.2665300220549595,2814.723614164157,5.0974e-4,0.00134173064516129,0,0.04684912727506151,5726.297575092534,0,82,2430.22899985313,30.0179998874664,21192,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:13:41Z,3.8793900990577854,1516903,0.30015625234028076,733.7152834984641,0.0052677,7.4667049180327e-4,0,0.2029697226956673,5981.380393858298,0,83,2460.21700000763,29.9880001544952,19972,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:14:11Z,3.4840791494315675,1519963,0,884.0996257311584,0,7.5149545454545e-4,0,0.31223668870666854,5943.330817323287,0,84,2490.21999979019,30.0029997825623,16912,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:14:41Z,3.54047331575781,1518409,0.03331609247758346,21084.089124438695,0,0.00140375166666666,0,0.22377500001240505,6175.004476350185,0,85,2520.23799991608,30.018000125885,18466,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:15:11Z,2.9575053143681735,1527508,34.41741968862701,233.78499226480164,0.0013504,0.0022604252173913,0,0.45557166585359354,6052.530033692619,0,86,2550.22599983215,29.9879999160767,9367,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:15:42Z,2.8231127892674674,1529632,0.29984659248635215,1416.5752517696897,0,9.3161554404145e-4,0,0.3263418099572979,6026.949825263732,0,87,2580.24499988556,30.0190000534058,7243,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:16:11Z,3.473714809742224,1519555,0.03335072095404086,1465.897588813912,0,9.1428103448275e-4,0,0.0856670966878581,6129.962563515573,0,88,2610.23199987411,29.9869999885559,17320,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:16:41Z,3.473967733670484,1519488,0.3666648211204004,834.595799201144,0.00115194999999999,0.00145772366412213,0,0.18813830971318168,5966.136637112259,0,89,2640.2349998951,30.0030000209808,17387,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:17:12Z,3.2992652392245985,1522160,0,264.26397628436706,0,6.7614599999999e-4,0,0.3497900743207105,5926.849292619775,0,90,2670.25299978256,30.0179998874664,14715,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:17:42Z,3.307644418279558,1521959,76.33909554099941,553.2166521774129,0.00168245,0.00213693612334801,0,0.18085332854447245,5988.533574366107,0,91,2700.24099969864,29.9879999160767,14916,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:18:12Z,3.103114246181938,1525425,22.421802472975557,1066.418239758506,0,0.00226117037037037,0,0.38961518491078534,6152.00287614755,0,92,2730.25899982452,30.018000125885,11450,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:18:42Z,3.3242268262720263,1522254,0,452.3332667578895,0,6.5787663551401e-4,0,0.05133636774715677,5965.3763246860535,0,93,2760.2469997406,29.9879999160767,14621,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:19:12Z,3.596025543193339,1517801,0.29999996400000434,250.59996992800362,0.0016014,7.6125714285714e-4,0,0.12372253897098284,5927.432622041419,0,94,2790.25,30.0030002593994,19074,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:19:42Z,3.346871096488757,1521356,2.432077084449979,1172.2278385804452,7.3058888888888e-4,7.141027027027e-4,0,0.5595187852090899,6539.888596210437,0,95,2820.26799988747,30.0179998874664,15519,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
2025-05-19T09:20:12Z,2.937972173778799,1527815,36.55265384773545,926.7231683093294,0,0.00212564469696969,0,0.36784853653588634,6266.945832001936,0,96,2850.25499987602,29.9869999885559,9060,26,INFO,End Active modes shortest path skims emme_project\Database_active_south\emmebank,0,2306,30802,0.5875679302832726
